Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.2952349,2.5,3533.0,12.0,10.0,60.98,0.0,24.196276,18.436886,100.0,19.911837,65.882355,108.0,
0.30613837,2.6,3759.0,12.0,10.0,64.56,0.0,24.649267,18.331144,100.0,21.080816,65.882355,115.0,
0.3195272,2.6,3998.0,12.0,10.0,69.53,0.0,25.204958,18.458271,100.0,22.703672,66.666664,123.0,
0.3213335,2.7,4040.0,13.0,10.0,8.03,0.0,25.906656,1.9863945,8.627451,2.6220407,67.05882,132.0,
0.32802832,2.8,3370.0,13.0,10.0,35.97,0.0,26.467787,9.034852,97.64706,11.745307,67.84314,130.0,
0.33728954,2.9,3453.0,12.0,10.0,57.01,0.0,27.009863,13.996625,90.196075,18.61551,69.01961,133.0,
0.33817592,2.9,3380.0,13.0,10.0,4.42,0.0,27.572392,1.0933828,8.627451,1.4432653,70.196075,132.0,
0.3389809,3.0,3263.0,13.0,10.0,3.63,0.0,28.202312,0.93331194,7.8431373,1.1853062,71.37255,127.0,
0.3488549,3.1,3192.0,13.0,10.0,50.68,0.0,28.725206,13.454124,93.333336,16.548573,70.98039,123.0,
0.35462758,3.2,3267.0,13.0,10.0,30.91,0.0,29.238268,8.010366,57.2549,10.093061,70.588234,126.0,
0.35546058,3.2,3235.0,13.0,10.0,5.18,0.0,29.675325,1.3424037,16.862745,1.6914285,70.196075,126.0,
0.35640192,3.3,3149.0,13.0,0.0,4.12,0.0,30.270405,1.0937448,7.8431373,1.345306,70.98039,123.0,
0.35815534,3.4,3067.0,13.0,10.0,6.86,0.0,30.898851,1.882353,28.235294,2.24,71.37255,119.0,
0.3591965,3.5,2691.0,14.0,10.0,3.47,0.0,31.526176,1.0589356,7.0588236,1.1330612,71.76471,107.0,
0.35967278,3.6,2466.0,14.0,10.0,2.86,0.0,31.820063,0.97278905,7.45098,0.9338775,71.37255,96.0,
0.3672271,3.6,2500.0,13.0,10.0,36.18,0.0,32.184418,12.306123,91.76471,11.813878,70.588234,96.0,
0.37369204,3.7,2647.0,13.0,10.0,39.51,0.0,32.494297,12.648259,86.27451,12.901224,69.803925,102.0,
0.37922892,3.7,2769.0,13.0,10.0,30.22,0.0,32.861423,9.2222,87.05882,9.867755,69.411766,107.0,
0.38698915,3.8,2893.0,13.0,10.0,37.41,0.0,33.295963,11.004964,78.43137,12.21551,68.23529,111.0,
0.3950004,3.9,3011.0,12.0,10.0,44.03,0.0,33.69705,12.394089,90.588234,14.377143,68.62745,116.0,
0.3956709,3.9,3067.0,13.0,10.0,3.97,0.0,34.083996,1.0802721,9.803922,1.2963265,69.01961,120.0,
0.3974881,4.0,2990.0,13.0,10.0,8.54,0.0,34.545506,2.403941,16.862745,2.7885716,69.411766,116.0,
0.3989071,4.1,2933.0,13.0,10.0,7.29,0.0,34.95018,2.0880773,14.90196,2.3804083,69.803925,114.0,
0.39992836,4.2,2913.0,13.0,10.0,4.4,0.0,35.429333,1.2602936,40.0,1.4367347,69.803925,114.0,
0.4039305,4.2,2913.0,13.0,10.0,22.85,0.0,35.784748,6.602854,54.117645,7.4612246,69.803925,113.0,
0.4096487,4.3,2910.0,13.0,10.0,32.53,0.0,36.13367,9.400036,28.235294,10.622041,69.01961,113.0,
0.41991374,4.4,3012.0,12.0,10.0,42.26,0.0,36.632355,11.895846,78.43137,13.799182,68.62745,116.0,
0.42753887,4.4,3111.0,12.0,10.0,43.2,0.0,37.00891,11.755101,88.62745,14.106122,67.84314,120.0,
0.43520388,4.5,3210.0,12.0,10.0,44.76,0.0,37.38826,11.786701,86.27451,14.615509,67.84314,124.0,
0.44725767,4.6,3342.0,12.0,10.0,55.28,0.0,37.88908,14.102041,89.411766,18.050613,67.45098,128.0,
0.45236433,4.6,3368.0,12.0,10.0,30.4,0.0,38.283695,7.577504,42.35294,9.926531,67.45098,131.0,
0.45321277,4.7,3321.0,12.0,10.0,5.04,0.0,38.6716,1.2659342,9.411765,1.6457144,67.45098,130.0,
0.4542691,4.8,3088.0,13.0,10.0,4.64,0.0,39.150997,1.2317903,9.019608,1.515102,68.62745,123.0,
0.4553139,4.9,2983.0,13.0,10.0,5.14,0.0,39.534016,1.4594499,61.960785,1.6783674,69.01961,115.0,
0.4619713,4.9,2999.0,13.0,10.0,31.94,0.0,39.928623,8.99085,60.784313,10.429387,68.23529,116.0,
0.46570808,5.0,3030.0,12.0,10.0,22.09,0.0,40.249294,6.16501,60.0,7.2130613,67.45098,117.0,
0.46699247,5.1,2998.0,13.0,10.0,7.7,0.0,40.563404,2.148962,16.470589,2.5142856,67.84314,117.0,
0.46926993,5.1,2941.0,13.0,10.0,9.65,0.0,40.330082,2.148962,54.117645,3.1510203,68.23529,0.0,
0.4742703,5.1,3000.0,12.0,10.0,21.09,0.0,40.765335,5.936664,71.76471,6.8865304,67.84314,116.0,
0.479421,5.2,3044.0,12.0,10.0,19.96,0.0,41.245296,5.5233483,13.725491,6.517551,67.45098,118.0,
0.4905271,5.3,3081.0,12.0,10.0,43.84,0.0,41.717113,12.029497,90.98039,14.315102,67.45098,119.0,
0.4905271,5.4,3223.0,12.0,10.0,0.0,0.0,42.178932,0.0,91.37255,0.0,67.05882,123.0,
0.49828175,5.5,3315.0,12.0,10.0,41.93,0.0,42.554974,10.696428,77.254906,13.691428,66.666664,128.0,
0.50469804,5.6,3367.0,12.0,10.0,28.06,0.0,43.032158,6.9942355,56.07843,9.162449,66.666664,131.0,
0.5111995,5.7,3408.0,12.0,10.0,32.7,0.0,43.447056,8.089054,58.431374,10.677551,66.666664,132.0,
