Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit
35560000,2.61579,37.1,2896,9,6,51.95,0,95.93033,15.145773,100,16.963266,10.196078,112
35190000,2.623845,37.2,2966,9,6,38.38,0,95.96203,10.897604,38.82353,12.532245,10.588235,115
34300000,2.6321583,37.2,2977,9,6,45.06,0,95.98976,12.794322,100,14.71347,10.588235,115
35320000,2.641824,37.3,3115,9,6,54.26,0,96.023445,14.764625,100,17.71755,11.372549,120
35410000,2.6517258,37.4,3232,9,6,59.17,0,96.06163,15.456653,100,19.320816,11.764706,125
26159998,2.6536815,37.4,3190,9,6,8.74,0,96.110756,2.3015141,18.82353,2.8538775,12.156863,124
35320000,2.6582232,37.5,3143,9,6,21.37,0,96.15401,5.719639,42.35294,6.9779596,12.941176,122
35410000,2.6637387,37.6,3132,9,6,25.19,0,96.19831,6.7420545,49.019608,8.2253065,13.333333,122
35170000,2.6674128,37.7,3129,9,6,20.73,0,96.23412,5.548343,40.39216,6.768979,13.333333,122
35180000,2.671207,37.7,3122,9,6,22.92,0,96.26613,6.185192,46.27451,7.484082,13.333333,121
35230000,2.6751568,37.8,3123,9,6,23.72,0,96.29831,6.4010797,47.45098,7.745306,13.333333,121
34900000,2.679972,37.9,3128,9,6,23.05,0,96.33861,6.2202725,45.882355,7.52653,13.333333,121
35330000,2.6856203,38,0,9,6,22.44,0,96.38677,6.055659,43.52941,7.327347,13.725491,121
34770000,2.6856203,38,3139,9,6,0,0,96.432816,0,40,0,13.333333,122
35250000,2.689801,38.1,3132,9,6,21.24,0,96.471825,5.6848445,40.39216,6.9355106,13.333333,122
35230000,2.6944249,38.2,3142,9,6,27.95,0,96.5045,7.4807634,54.901962,9.126532,12.941176,122
34780000,2.7010252,38.3,3173,9,6,29.33,0,96.55061,7.786295,55.686275,9.577143,12.941176,123
34420000,2.7045102,38.3,3158,9,6,17.06,0,96.59227,4.5289526,47.45098,5.570612,12.941176,123
34980000,2.710142,38.4,3183,9,6,26.11,0,96.63614,6.9314747,45.490196,8.525714,12.941176,123
34850000,2.7135055,38.5,3153,9,6,18.25,0,96.67351,4.844865,36.07843,5.9591837,12.941176,123
35260000,2.7135055,38.6,3136,9,6,0,0,96.71894,0,41.568626,0,12.941176,122
35130000,2.718025,38.7,3131,9,6,21.72,0,96.75766,5.861359,43.137257,7.0922446,12.941176,121
34620000,2.7216713,38.7,3121,9,6,22.31,0,96.78807,6.020577,45.098038,7.284898,12.941176,121
35140000,2.7255113,38.8,3121,9,6,22.86,0,96.8191,6.1690006,45.098038,7.4644904,12.941176,121
30429998,2.7304013,38.9,3101,9,6,23,0,96.85832,6.2067804,8.627451,7.5102043,12.941176,121
24709998,2.731032,38.9,3006,9,6,3.25,0,96.88813,0.90702957,7.45098,1.0612246,13.333333,117
34200000,2.738328,39,3029,9,6,42.97,0,96.91411,11.992326,89.803925,14.031021,12.941176,117
35130000,2.7449958,39.1,3110,0,6,34.05,0,96.94847,9.2653055,61.17647,11.118367,12.54902,120
29759998,2.7458735,39.1,3099,9,6,3.85,0,96.99007,1.038961,8.627451,1.2571428,12.941176,121
25689998,2.7470508,39.2,2991,9,6,5.41,0,97.02308,1.5098553,16.862745,1.7665306,13.333333,117
24459998,2.7478402,39.3,2901,9,6,3.87,0,97.04931,1.1084856,6.6666665,1.2636735,13.333333,114
24719998,2.748406,39.4,2785,10,6,3.09,0,97.065834,0.9256693,7.0588236,1.0089796,12.156863,109
24929998,2.7488704,39.4,2600,10,6,2.81,0,97.074486,0.88226056,6.6666665,0.91755104,10.588235,104
25209998,2.7495146,39.5,0,10,6,2.93,0,97.06275,1.0630386,7.45098,0.9567347,10.588235,90
25339998,2.7499735,39.5,2093,10,6,2.35,0,97.039116,0.9473418,7.45098,0.76734686,11.372549,81
21569998,2.7504191,39.6,2031,10,6,2.29,0,97.01281,0.94652545,7.8431373,0.7477551,12.54902,79
24649998,2.7511165,39.6,2016,10,6,3.43,0,96.9838,1.4358975,9.411765,1.12,12.54902,78
24849998,2.7521386,39.7,1985,10,6,4.68,0,96.95113,1.9846275,13.725491,1.5281632,0,77
28159998,2.7533808,39.7,1944,10,6,4,0,96.90024,1.7414966,0,1.3061224,0,75
30439998,2.7539496,39.8,1991,10,6,2.25,0,96.8627,0.9541478,7.8431373,0.7346938,13.333333,77
26109998,2.7548327,39.8,1948,10,6,3.96,0,96.82811,1.7013963,20,1.2930613,13.333333,76
32419998,2.757464,39.9,1966,10,6,12.79,0,96.79621,5.4951663,36.47059,4.1763263,13.333333,76
24839998,2.7585554,39.9,1944,10,6,5.05,0,96.76136,2.1986396,14.509804,1.6489797,13.333333,75
26329998,2.7592976,40,1926,10,6,4.5,0,96.73478,1.9591836,18.039215,1.4693877,13.333333,75
33840000,2.7626023,40,1967,10,6,16.97,0,96.70489,7.2910843,20.784313,5.541224,13.333333,76
35170000,2.7650297,40.1,1964,10,6,13.36,0,96.6771,5.740064,35.686275,4.3624487,13.333333,76
34830000,2.7677321,40.1,2007,10,6,15.68,0,96.65334,6.564103,39.215687,5.1200004,13.333333,78
31889998,2.7693908,40.2,2042,10,6,7.62,0,96.62504,3.1495736,7.8431373,2.4881632,0,79
26309998,2.7707207,40.2,2012,10,6,5.91,0,96.59421,2.4740973,18.039215,1.9297959,13.333333,78
31969998,2.7734294,40.3,2002,10,6,13.29,0,96.564896,5.6358337,47.45098,4.339592,13.333333,77
35430000,2.7766304,40.3,2064,10,0,16.21,0,96.5409,6.6163263,46.666668,5.2930613,13.333333,80
27779998,2.7774231,40.3,2060,10,6,3.12,0,96.361374,6.6163263,9.019608,1.0187755,13.333333,0
32189998,2.7801974,40.4,2052,10,6,17.03,0,96.34069,7.0390077,51.372547,5.5608163,13.333333,79
35030000,2.7833054,40.4,2101,10,6,19.24,0,96.32261,7.756109,66.27451,6.282449,13.333333,81
29519998,2.784108,40.4,2134,10,6,4.29,0,96.304405,1.6877307,16.862745,1.4008164,12.941176,83
26789998,2.7858367,40.5,2116,10,6,10.63,0,96.28747,4.232952,9.019608,3.4710205,12.941176,82
24649998,2.786226,40.5,1983,10,6,2.32,0,96.263916,0.9838325,7.0588236,0.757551,11.764706,77
24859998,2.7865608,40.6,1892,11,6,2.06,0,96.23762,0.90899056,7.0588236,0.672653,11.764706,74
23239998,2.7869349,40.6,1846,11,6,2.27,0,96.20865,1.0294784,5.882353,0.7412245,12.156863,72
26769998,2.7882078,40.6,1819,11,6,7.81,0,96.177605,3.6431487,39.215687,2.550204,12.54902,70
29629998,2.7886496,40.7,1848,10,6,2.24,0,96.14311,1.0158731,7.45098,0.7314286,12.941176,72
26659998,2.7890303,40.7,1806,11,6,2.36,0,96.11265,1.1008747,6.27451,0.77061224,12.941176,70
23419998,2.7894225,40.7,1744,11,6,2.39,0,96.080505,1.1310264,5.490196,0.7804082,13.333333,69
29369998,2.7908092,40.8,1737,11,6,5.56,0,96.02823,2.7097168,0,1.8155103,13.333333,67
27809998,2.7925797,40.8,1752,10,6,9.62,0,95.991066,4.6194477,26.27451,3.1412244,13.725491,68
24949998,2.7935467,40.9,1730,11,6,4.38,0,95.9451,2.134633,14.117647,1.4302043,13.333333,67
28149998,2.7944179,40.9,1725,10,6,5.34,0,95.91113,2.602498,41.568626,1.7436737,13.333333,67
31269998,2.7960944,40.9,1751,10,6,9.89,0,95.87601,4.819982,46.27451,3.229388,12.941176,67
34940000,2.7977796,41,1786,10,6,10.27,0,95.84446,4.8601007,32.54902,3.3534696,12.941176,69
35430000,2.7994359,41,1812,10,6,9.78,0,95.813126,4.562099,31.764706,3.1934693,12.941176,70
30719998,2.7998533,41.1,1760,10,6,2.46,0,95.779305,1.1475219,7.45098,0.8032653,13.333333,70
30709998,2.800219,41.1,1635,11,6,1.87,0,95.73809,0.95408165,5.882353,0.6106123,13.333333,64
29929998,2.8005812,41.1,1578,11,6,2.01,0,95.693344,1.0759451,7.45098,0.65632653,13.333333,61
24889998,2.8012028,41.2,1548,11,6,3.31,0,95.64576,1.8013604,9.803922,1.0808163,13.333333,60
22839998,2.8018215,41.2,1511,11,6,2.86,0,95.587814,1.6101336,9.803922,0.9338775,13.333333,58
26479998,2.8023698,41.2,1504,11,6,2.69,0,95.53055,1.5685132,20.784313,0.87836736,13.725491,56
33730000,2.803958,41.3,1475,11,6,8.01,0,95.47648,4.5886145,31.37255,2.6155102,13.333333,57
33960000,2.8054903,41.3,1514,10,6,8.17,0,95.426735,4.599578,23.921568,2.6677551,13.333333,58
30189998,2.8059714,41.3,1491,11,6,2.61,0,95.37799,1.4693877,10.588235,0.85224485,13.333333,58
34750000,2.8072178,41.4,1499,11,6,7.24,0,95.332565,4.0760026,31.764706,2.3640816,12.941176,58
34640000,2.808002,41.4,1532,11,6,3.98,0,95.28209,2.2026985,27.058823,1.299592,12.941176,59
32499998,2.8082783,41.4,1580,11,6,1.73,0,95.2435,0.92606217,7.45098,0.56489795,12.941176,61
29209998,2.808635,41.5,1554,11,6,2.21,0,95.203575,1.2027211,8.235294,0.72163266,13.725491,60
28029998,2.8090463,41.5,1508,11,6,2.55,0,95.162506,1.4112763,9.411765,0.832653,14.117647,59
31919998,2.8106997,41.5,1495,11,6,10.27,0,95.11942,5.88328,48.627453,3.3534696,14.117647,57
34580000,2.8111775,41.5,1514,11,6,2.78,0,95.07589,1.538568,29.411764,0.90775514,13.725491,59
28409998,2.811757,41.6,1485,11,6,2.56,0,95.0172,1.4412385,11.764706,0.83591837,13.725491,58
33950000,2.8152816,41.6,1507,11,6,12.82,0,94.94607,7.2174525,15.686275,4.1861224,13.333333,58
30099998,2.8157673,41.7,1469,11,6,2.63,0,94.89724,1.5066237,11.764706,0.85877556,13.725491,57
23939998,2.8163786,41.7,1419,11,6,2.51,0,94.83128,1.4635569,11.764706,0.8195919,13.725491,56
30649998,2.8175035,41.8,1414,11,6,5,0,94.76894,2.96846,40.784313,1.632653,13.333333,55
31789998,2.8178253,41.8,1451,11,6,1.97,0,94.72499,1.1486881,7.0588236,0.6432653,12.156863,56
30949998,2.8182917,41.8,1407,11,6,2.78,0,94.67879,1.6504639,12.156863,0.90775514,12.156863,55
29659998,2.8188772,41.8,1396,11,6,3.49,0,94.630394,2.1501734,19.607843,1.1395919,12.54902,53
25069998,2.8193448,41.9,1348,11,6,2.81,0,94.58127,1.7645211,16.470589,0.91755104,12.54902,52
23979998,2.819774,41.9,1272,11,6,2.33,0,94.521805,1.4917967,11.764706,0.76081634,12.941176,51
24149998,2.8202758,41.9,1205,11,6,2.59,0,94.46388,1.7619047,14.509804,0.8457143,12.54902,48
26309998,2.820774,41.9,919,11,6,2.49,0,94.39002,1.9830761,23.529411,0.8130612,12.156863,41
24859998,2.8211818,42,822,11,6,2.24,0,94.319405,1.9248122,26.27451,0.7314286,12.54902,38
23549998,2.821639,42,821,12,6,2.16,0,94.23013,2.1372914,0,0.7053062,12.156863,33
27009998,2.8231575,42,2038,11,6,6.23,0,94.122765,6.7809525,17.647058,2.0342858,8.235294,30
23869998,2.823633,42,1927,11,6,2.61,0,94.04143,2.9387753,7.0588236,0.85224485,6.6666665,29
24439998,2.8240008,42,1610,11,6,1.83,0,93.945145,2.489796,14.117647,0.59755105,6.6666665,24
33279998,2.825655,42.1,1725,11,6,9.02,0,93.858635,11.781225,46.666668,2.9453063,6.6666665,25
34790000,2.8271236,42.1,1968,11,6,8.12,0,93.77857,9.142858,21.960785,2.6514287,7.45098,29
32109998,2.8291445,42.1,2165,10,6,10.71,0,93.699,10.928572,12.54902,3.4971428,8.235294,32
32839998,2.8296406,42.1,2079,11,6,2.39,0,93.61053,2.5174458,13.725491,0.7804082,8.235294,31
30389998,2.8302667,42.1,2041,11,6,2.89,0,93.51823,3.0441082,8.235294,0.9436735,9.803922,31
29159998,2.8319898,42.1,1856,11,6,5.64,0,93.32464,3.0441082,21.960785,1.8416326,9.803922,0
24789998,2.8328474,42.1,981,11,6,2.9,0,93.18367,4.117125,19.215687,0.9469388,10.588235,23
26559998,2.8349032,42.2,2611,11,6,8,0,93.05324,14.512471,20.392157,2.6122448,11.372549,18
31359998,2.8368878,42.2,1606,11,6,8.88,0,92.94752,12.60692,18.82353,2.8995917,9.803922,23
32539998,2.8382146,42.2,1704,11,6,7.31,0,92.86318,9.945578,16.078432,2.3869388,8.627451,24
27589998,2.8385968,42.2,1748,11,6,1.97,0,92.775856,2.4740973,9.411765,0.6432653,10.196078,26
27469998,2.8390062,42.2,2038,11,6,2.47,0,92.70578,2.6884356,6.6666665,0.80653065,10.980392,30
26799998,2.8393931,42.2,2072,11,6,2.38,0,92.63845,2.5069125,7.0588236,0.7771429,11.764706,31
24789998,2.8397813,42.3,977,12,6,2.14,0,92.55862,2.5880575,20.784313,0.69877553,11.764706,27
25069998,2.8401349,42.3,832,12,6,2.15,0,92.476364,3.9002268,25.09804,0.70204085,10.980392,18
24899998,2.8404696,42.3,805,12,6,2.1,0,92.3958,4.033613,26.27451,0.68571424,11.764706,17
24959998,2.840961,42.3,777,12,6,2.05,0,92.27494,3.9375749,26.666666,0.66938776,11.764706,17
24949998,2.841328,42.3,787,12,6,2.21,0,92.19375,3.7980666,27.450981,0.72163266,12.156863,19
26869998,2.8416815,42.3,777,12,6,2.15,0,92.11239,3.9002268,69.411766,0.70204085,12.54902,18
26499998,2.8420978,42.3,2248,12,6,2.34,0,92.02811,3.6384838,5.882353,0.7640816,10.196078,21
30489998,2.8431094,42.3,1667,11,6,6.22,0,91.954445,8.4625845,22.745098,2.0310204,7.8431373,24
30639998,2.843692,42.3,1982,11,6,2.75,0,91.865906,3.096411,7.8431373,0.8979592,6.6666665,29
28809998,2.8439763,42.4,928,12,6,1.75,0,91.791695,2.484472,19.607843,0.5714286,7.0588236,23
25719998,2.8442993,42.4,832,12,6,2.01,0,91.7075,5.0486655,23.137255,0.65632653,8.627451,13
24959998,2.8446646,42.4,793,12,6,1.97,0,91.59998,16.081633,24.705883,0.6432653,10.196078,4
32269998,2.846657,42.4,1839,12,6,12.01,0,91.50229,130.72108,49.019608,3.9216328,9.019608,3
33580000,2.8489673,42.4,2478,11,6,13.28,0,91.41819,24.090702,5.882353,4.3363266,7.8431373,18
32559998,2.8494506,42.4,823,12,6,2.57,0,91.32963,4.1959186,41.568626,0.8391837,7.45098,20
35350000,2.852023,42.4,1615,11,6,15.1,0,91.25171,22.411875,57.2549,4.9306126,7.0588236,22
35250000,2.8541553,42.4,1332,11,0,12.48,0,91.1795,15.09297,61.960785,4.075102,7.0588236,27
34180000,2.8554118,42.4,1513,11,6,5.61,0,91.093796,5.55102,24.705883,1.8318367,8.627451,33
35170000,2.8588715,42.4,1695,11,6,13.01,0,90.93487,5.55102,49.80392,4.248163,11.764706,0
29379998,2.8611257,42.5,1970,11,6,7.75,0,90.843506,5.8851447,19.607843,2.5306122,12.54902,43
25939998,2.8614895,42.5,1840,11,6,2.15,0,90.789505,1.6715258,7.0588236,0.70204085,12.54902,42
25249998,2.8620334,42.5,1152,12,6,3.35,0,90.73133,3.0385487,17.254902,1.0938776,12.54902,36
26699998,2.8625064,42.5,831,12,6,2.61,0,90.66299,2.58256,30.19608,0.85224485,12.54902,33
30509998,2.8630905,42.5,1085,12,6,3.11,0,90.59236,3.0773036,42.7451,1.0155102,12.54902,33
33339998,2.8646321,42.6,2351,11,6,9.08,0,90.53082,8.471138,33.72549,2.964898,12.54902,35
32039998,2.866171,42.6,2554,11,6,8.8,0,90.47116,7.5617614,21.568628,2.8734694,12.156863,38
27769998,2.867076,42.6,2686,11,6,5.51,0,90.41729,4.497959,13.725491,1.7991837,12.156863,40
25739998,2.8689265,42.6,2766,11,6,10.06,0,90.35824,8.011947,9.019608,3.284898,12.156863,41
27589998,2.8703656,42.7,2803,11,6,8.65,0,90.305,6.888999,19.607843,2.8244896,12.54902,41
34580000,2.8703656,42.7,1180,11,6,0,0,90.23262,0,57.2549,0,0,43
33620000,2.8712497,42.7,1179,11,6,3.61,0,90.16255,2.5625553,38.039215,1.1787754,11.764706,46
35480000,2.872962,42.7,1219,11,6,9.12,0,90.10909,6.4738245,47.843136,2.9779594,12.156863,46
31349998,2.873737,42.8,1234,11,6,4.74,0,90.06467,3.2244895,24.313726,1.547755,12.54902,48
33810000,2.8748455,42.8,1236,11,6,5.87,0,90.01347,3.9931972,32.156864,1.9167347,13.333333,48
33730000,2.87594,42.8,1250,11,6,5.06,0,89.95501,3.4421768,14.90196,1.6522449,13.725491,48
32179998,2.8763502,42.9,1191,12,6,2.57,0,89.911,1.7854972,14.90196,0.8391837,14.117647,47
35800000,2.8783596,42.9,1168,12,6,9.93,0,89.851265,7.3692026,61.568626,3.2424493,14.117647,44
32219998,2.878956,42.9,1201,11,6,2.76,0,89.79061,1.9591838,17.647058,0.90122455,14.117647,46
27499998,2.8795116,42.9,1125,12,6,2.29,0,89.72115,1.6616781,18.82353,0.7477551,13.333333,45
25069998,2.8800256,43,1065,12,6,2.89,0,89.66574,2.3016427,21.17647,0.9436735,12.941176,41
29589998,2.881109,43,1051,12,6,6.46,0,89.61257,5.273469,36.47059,2.1093876,13.333333,40
34720000,2.8831875,43,1089,12,6,9.43,0,89.54565,7.3313894,65.09804,3.0791836,13.725491,42
35240000,2.8862386,43,1460,11,6,15.2,0,89.48748,11.2801485,63.92157,4.9632654,12.941176,44
34870000,2.8894851,43.1,1557,11,6,15.02,0,89.4303,10.217689,40.784313,4.9044905,12.156863,48
30789998,2.890038,43.1,1597,11,6,2.95,0,89.382256,1.9658475,13.725491,0.9632653,11.372549,49
33840000,2.8913507,43.1,1611,11,6,8.14,0,89.34099,5.4244065,29.411764,2.6579592,10.980392,49
31779998,2.8917632,43.2,1634,11,6,2.47,0,89.300415,1.5814327,8.235294,0.80653065,10.196078,51
30999998,2.8921163,43.2,1581,12,6,1.94,0,89.254,1.2927947,8.235294,0.6334694,8.627451,49
29329998,2.8927991,43.2,1446,12,6,2.67,0,89.180786,1.9814473,18.431372,0.87183684,8.235294,44
25029998,2.8934288,43.2,1373,12,6,2.66,0,89.110374,2.0680273,13.333333,0.86857146,9.411765,42
32749998,2.8957424,43.3,1415,12,6,14.42,0,89.0637,10.950166,63.52941,4.7085714,9.803922,43
32759998,2.8975341,43.3,1516,11,6,8.06,0,89.0034,5.7213845,12.156863,2.631837,11.372549,46
35480000,2.900217,43.3,1526,11,6,12.01,0,88.94302,8.525289,59.215687,3.9216328,12.156863,46
35150000,2.9019487,43.4,1633,11,6,8.83,0,88.89511,5.7665305,25.882353,2.8832653,12.54902,50
28959998,2.9024222,43.4,1637,11,6,2.61,0,88.851944,1.6710683,8.235294,0.85224485,12.54902,51
23589998,2.9029453,43.4,1631,11,6,2.89,0,88.80904,1.8503401,9.019608,0.9436735,12.941176,51
26919998,2.9047391,43.4,1631,11,6,10.97,0,88.76934,7.164082,31.37255,3.582041,12.54902,50
25359998,2.9051108,43.5,1614,12,6,2.35,0,88.73197,1.5046017,9.803922,0.76734686,10.980392,51
30709998,2.907393,43.5,1647,11,6,11.97,0,88.68587,7.8171434,25.09804,3.9085717,10.588235,50
28089998,2.9079323,43.5,1655,12,6,2.48,0,88.63606,1.5572999,5.882353,0.809796,11.372549,52
28149998,2.9082932,43.6,1625,12,6,1.85,0,88.58916,1.2081634,5.882353,0.6040817,9.411765,50
28169998,2.9086502,43.6,1616,12,6,1.98,0,88.54592,1.2930613,6.27451,0.6465306,8.627451,50
25389998,2.9093359,43.6,1622,12,6,4,0,88.504814,2.6122448,16.078432,1.3061224,9.803922,50
24959998,2.9100792,43.6,1627,12,6,4.02,0,88.4606,2.6253061,13.725491,1.3126531,10.980392,50
35020000,2.912442,43.7,1616,12,6,9.86,0,88.40348,6.4391837,47.843136,3.2195919,12.156863,50
34940000,2.9139078,43.7,1578,11,6,9.12,0,88.36425,6.077468,34.509804,2.9779594,12.54902,49
35270000,2.9153006,43.7,1536,11,6,8.48,0,88.32313,5.7687073,26.666666,2.7689795,12.156863,48
29869998,2.9158964,43.8,1449,12,6,2.95,0,88.26922,2.1405897,15.686275,0.9632653,12.156863,45
34760000,2.917391,43.8,1466,11,6,7.66,0,88.21716,5.558277,29.019608,2.5012245,8.627451,45
34860000,2.9192662,43.8,1520,11,6,10.91,0,88.173454,7.579679,37.2549,3.5624492,7.0588236,47
31059998,2.9196787,43.8,1457,12,6,2.02,0,88.121704,1.403387,10.980392,0.65959185,7.0588236,47
35150000,2.9209406,43.9,1341,12,6,5.57,0,88.05603,4.436038,61.960785,1.8187755,6.6666665,41
32979998,2.9227583,43.9,1374,12,6,8.79,0,87.9976,6.8338194,43.137257,2.8702042,6.6666665,42
35000000,2.9246433,43.9,0,11,6,6.98,0,87.926414,5.064853,30.19608,2.2791839,9.019608,45
31619998,2.925846,44,1531,0,6,6.08,0,87.87686,4.224056,9.019608,1.9853061,10.588235,47
28159998,2.9264917,44,1419,12,6,2.82,0,87.81542,2.0927644,14.90196,0.9208163,10.980392,44
33930000,2.9267073,44,1273,12,6,1.33,0,87.77306,0.9650794,10.980392,0.43428573,10.980392,45
30319998,2.9270902,44,873,12,6,2.34,0,87.717316,2.387755,24.313726,0.7640816,10.980392,32
26609998,2.9275026,44,797,12,6,2.21,0,87.64478,3.0068026,28.62745,0.72163266,8.627451,24
26419998,2.9279027,44,811,12,6,2.22,0,87.56941,3.815252,74.117645,0.7248979,5.882353,19
25329998,2.9283075,44.1,808,12,6,2.43,0,87.49502,5.6676393,29.80392,0.7934695,4.7058825,14
29739998,2.9288387,44.1,2191,12,6,3.13,0,87.42125,6.3877554,5.490196,1.0220408,5.098039,16
26489998,2.9292371,44.1,887,12,6,2.18,0,87.33969,5.084548,21.960785,0.71183676,6.27451,14
32419998,2.9319966,44.1,1309,12,6,11.82,0,87.24177,21.442175,2.745098,3.8595917,6.6666665,18
32319998,2.932415,44.1,2287,12,6,2.14,0,87.16094,3.6777658,5.882353,0.69877553,7.45098,19
28839998,2.9328895,44.1,886,12,0,2.6,0,87.0746,9.433106,27.450981,0.8489796,9.019608,9
35160000,2.9355857,44.1,1775,12,6,12.88,0,86.97978,35.04762,42.7451,4.205714,8.235294,12
34200000,2.9359813,44.1,1737,12,6,2.18,0,86.90206,4.44898,3.9215686,0.71183676,5.098039,16
34560000,2.9411435,44.1,1802,11,6,22.46,0,86.81635,29.33551,78.039215,7.3338776,3.5294118,25
33489998,2.9416127,44.1,1245,12,6,2.87,0,86.76044,3.1238093,16.470589,0.93714285,3.9215686,30
29979998,2.9420023,44.2,861,12,6,2.36,0,86.69205,4.281179,25.882353,0.77061224,4.7058825,18
29089998,2.9429302,44.2,1177,12,6,5.02,0,86.60587,18.213152,15.686275,1.6391838,5.098039,9
32339998,2.943782,44.2,1788,12,6,4.76,0,86.52797,11.102041,1.9607843,1.5542858,5.490196,14
35340000,2.947752,44.2,2442,12,6,19.54,0,86.43841,49.080063,73.72549,6.3804083,5.490196,13
0,2.950096,44.2,1793,12,6,12.83,0,86.37126,16.757551,16.470589,4.189388,5.490196,25
28749998,2.950622,44.2,932,12,6,2.38,0,86.28486,3.7006803,23.137255,0.7771429,7.0588236,21
29899998,2.956911,44.2,2655,12,6,24.71,0,86.178085,50.42857,13.333333,8.068571,5.490196,16
31349998,2.957381,44.2,1164,12,6,2.55,0,86.108635,3.6202302,14.90196,0.832653,5.490196,23
28349998,2.9578223,44.2,839,12,6,2.34,0,86.02436,6.946196,26.666666,0.7640816,5.882353,11
30459998,2.95804,44.2,1668,12,6,1.22,0,85.94686,3.0643642,6.27451,0.39836735,5.882353,13
27089998,2.9584444,44.2,904,13,6,2.45,0,85.86745,16,24.705883,0.8,5.882353,5
26709998,2.958862,44.2,841,13,6,2.54,0,85.78559,41.46939,100,0.8293878,7.0588236,2
29589998,2.9595392,44.3,1134,12,6,3.74,0,85.69877,24.424492,20.784313,1.2212245,8.235294,5
35670000,2.9608426,44.3,1311,12,6,6.84,0,85.61109,27.91837,37.2549,2.2334695,8.627451,8
32619998,2.9614317,44.3,1744,13,6,2.61,0,85.52206,4.4854994,6.6666665,0.85224485,7.45098,19
34310000,2.963095,44.3,1247,13,6,9.22,0,85.443474,25.088434,47.45098,3.0106122,7.45098,12
35260000,2.9638104,44.3,1684,13,6,4.2,0,85.3769,7.2180448,6.27451,1.3714285,7.45098,19
35590000,2.966915,44.3,1555,12,6,13.8,0,85.29019,22.530613,51.372547,4.5061226,7.8431373,20
33970000,2.9674551,44.3,911,13,6,2.25,0,85.20076,3.3395174,41.568626,0.7346938,8.235294,22
28359998,2.9678178,44.3,1033,13,6,2.05,0,85.13501,3.0426717,16.078432,0.66938776,8.627451,22
35340000,2.969556,44.3,1065,13,6,8.7,0,85.062065,12.351376,66.27451,2.8408165,9.411765,23
32039998,2.969958,44.4,934,13,6,2.27,0,84.99856,3.0884354,22.352942,0.7412245,10.196078,24
28949998,2.970315,44.4,823,13,6,2.15,0,84.93148,4.3877554,25.882353,0.70204085,9.803922,16
29939998,2.9713595,44.4,1590,13,6,5.55,0,84.84991,16.474955,24.313726,1.812245,10.196078,11
34940000,2.9742012,44.4,2133,12,6,15.47,0,84.77487,33.676193,49.411766,5.0514293,7.45098,15
35530000,2.9786932,44.4,1549,12,6,19.97,0,84.69234,29.640072,69.01961,6.520816,6.27451,22
0,2.9793208,44.4,1188,13,6,3.51,0,84.629074,4.7755094,16.078432,1.1461223,6.27451,24
27439998,2.9798315,44.4,822,13,6,2.27,0,84.54171,4.1179137,26.666666,0.7412245,8.235294,18
25349998,2.9798315,44.4,793,13,6,0,0,84.41293,0,30.588236,0,10.196078,9
25059998,2.98033,44.4,776,13,6,2.1,0,84.30751,8.571428,27.450981,0.68571424,9.019608,8
27969998,2.9822342,44.4,1191,13,6,9.05,0,84.2082,98.5034,38.82353,2.9551022,9.019608,3
27879998,2.9827979,44.4,978,13,6,3.43,0,84.13082,37.333332,25.882353,1.12,9.411765,3
26869998,2.9832575,44.4,1227,13,6,2.31,0,84.03394,37.333332,12.156863,0.75428575,10.196078,0
26829998,2.9832575,44.4,0,13,6,0,0,83.95615,37.333332,0,0,10.980392,0
26869998,2.9832575,44.4,0,14,6,0,0,83.86922,37.333332,0,0,11.764706,0
26879998,2.9832575,44.4,0,16,6,0,0,83.78141,37.333332,0,0,12.54902,0
26889998,2.9832575,44.4,0,16,0,0,0,83.69672,37.333332,0,0,13.333333,0
26909998,2.9832575,44.4,0,17,6,0,0,83.57276,37.333332,0,0,13.725491,0
26919998,2.9832575,44.4,0,18,6,0,0,83.47612,37.333332,0,0,13.725491,0
26929998,2.9832575,44.4,0,18,6,0,0,83.37259,37.333332,0,0,13.725491,0
26929998,2.9832575,44.4,0,19,6,0,0,83.27537,37.333332,0,0,13.333333,0
26939998,2.9832575,44.4,0,19,6,0,0,83.17158,37.333332,0,0,13.333333,0
26959998,2.9832575,44.4,0,20,6,0,0,83.055504,37.333332,0,0,12.941176,0
26959998,2.9832575,44.4,0,20,6,0,0,82.9697,37.333332,0,0,12.941176,0
26969998,2.9832575,44.4,0,20,6,0,0,82.88656,37.333332,0,0,12.941176,0
26979998,2.9832575,44.4,0,20,6,0,0,82.77904,37.333332,0,0,12.941176,0
27019998,2.9832575,44.4,0,20,6,0,0,82.65581,37.333332,0,0,12.941176,0
27029998,2.9832575,44.4,0,20,6,0,0,82.56665,37.333332,0,0,12.941176,0
27029998,2.9832575,44.4,0,21,6,0,0,82.485596,37.333332,0,0,12.941176,0
27049998,2.9832575,44.4,0,21,6,0,0,82.389626,37.333332,0,0,12.941176,0
