time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit
08:32:24.906,,,,,,,,,,,,,14.117647,
08:32:25.722,,,,,,,,,,,,,,121
08:32:25.913,,,,3116,,,,,,,,,,
08:32:25.917,,,,,,,,,,6.5791874,,,,
08:32:26.063,,,,,,,,,,,49.019608,,,
08:32:26.066,,,36.2,,,,,,,,,,,
08:32:26.070,,2.5535765,,,,,,,,,,,,
08:32:26.072,,,,,,,,,95.58339,,,,,
08:32:26.264,,,,,8,,,,,,,,,
08:32:26.270,,,,,,,24.38,,,,,,,
08:32:26.408,35210000,,,,,,,,,,,,,
08:32:26.610,,,,,,6,,,,,,,,
08:32:27.253,,,,,,,,0,,,,,,
08:32:27.256,,,,,,,,,,,,7.9608164,,
08:32:27.387,,,,,,,,,,,,,14.117647,
08:32:27.880,,,,3119,,,,,,,,,,121
08:32:27.881,,,,,,,,,,6.538708,,,,
08:32:27.985,,,,,,,,,,,48.627453,,,
08:32:27.988,,,36.2,,,,,,,,,,,
08:32:27.992,,2.5578005,,,,,,,,,,,,
08:32:27.996,,,,,,,,,95.61922,,,,,
08:32:28.147,,,,,8,,,,,,,,,
08:32:28.148,,,,,,,24.23,,,,,,,
08:32:28.284,34980000,,,,,,,,,,,,,
08:32:28.421,,,,,,6,,,,,,,,
08:32:29.061,,,,,,,,0,,,,,,
08:32:29.063,,,,,,,,,,,,7.9118366,,
08:32:29.198,,,,,,,,,,,,,14.117647,
08:32:29.686,,,,3119,,,,,,,,,,121
08:32:29.687,,,,,,,,,,6.5225163,,,,
08:32:29.802,,,,,,,,,,,47.058823,,,
08:32:29.805,,,36.3,,,,,,,,,,,
08:32:29.808,,2.561784,,,,,,,,,,,,
08:32:29.810,,,,,,,,,95.652916,,,,,
08:32:29.927,,,,,8,,,,,,,,,
08:32:29.928,,,,,,,24.17,,,,,,,
08:32:30.069,34940000,,,,,,,,,,,,,
08:32:30.233,,,,,,6,,,,,,,,
08:32:30.878,,,,,,,,0,,,,,,
08:32:30.879,,,,,,,,,,,,7.892245,,
08:32:31.028,,,,,,,,,,,,,14.117647,
08:32:31.495,,,,,,,,,,,,,,121
08:32:31.497,,,,3120,,,,,,6.317423,,,,
08:32:31.607,,,,,,,,,,,46.666668,,,
08:32:31.609,,,36.4,,,,,,,,,,,
08:32:31.612,,2.5656168,,,,,,,,,,,,
08:32:31.615,,,,,,,,,95.6864,,,,,
08:32:31.763,,,,,8,,23.41,,,,,,,
08:32:31.901,35340000,,,,,,,,,,,,,
08:32:32.041,,,,,,6,,,,,,,,
08:32:32.711,,,,,,,,0,,,,,,
08:32:32.713,,,,,,,,,,,,7.6440816,,
08:32:32.848,,,,,,,,,,,,,14.117647,
08:32:33.367,,,,3116,,,,,,6.5522013,,,,121
08:32:33.689,,,,,,,,,,,48.627453,,,
08:32:33.695,,,36.4,,,,,,,,,,,
08:32:33.698,,2.5702085,,,,,,,,,,,,
08:32:33.699,,,,,,,,,95.724915,,,,,
08:32:33.845,,,,,8,,,,,,,,,
08:32:33.847,,,,,,,24.28,,,,,,,
08:32:33.975,34740000,,,,,,,,,,,,,
08:32:34.326,,,,,,6,,,,,,,,
08:32:34.961,,,,,,,,0,,,,,,
08:32:34.963,,,,,,,,,,,,7.9281635,,
08:32:35.096,,,,,,,,,,,,,13.725491,
08:32:35.579,,,,,,,,,,,,,,121
08:32:35.650,,,,3112,,,,,,,,,,
08:32:35.823,,,,,,,,,,6.484737,,,,
08:32:35.967,,,,,,,,,,,47.843136,,,
08:32:35.979,,,36.5,,,,,,,,,,,
08:32:35.983,,2.5751693,,,,,,,,,,,,
08:32:35.990,,,,,,,,,95.76684,,,,,
08:32:36.304,,,,,9,,,,,,,,,
08:32:36.306,,,,,,,24.03,,,,,,,
08:32:36.644,35010000,,,,,,,,,,,,,
08:32:36.790,,,,,,6,,,,,,,,
08:32:37.425,,,,,,,,0,,,,,,
08:32:37.427,,,,,,,,,,,,7.8465314,,
08:32:37.561,,,,,,,,,,,,,14.117647,
08:32:38.064,,,,,,,,,,,,,,121
08:32:38.068,,,,3119,,,,,,,,,,
08:32:38.069,,,,,,,,,,6.452353,,,,
08:32:38.336,,,,,,,,,,,47.45098,,,
08:32:38.337,,,36.6,,,,,,,,,,,
08:32:38.340,,2.5803027,,,,,,,,,,,,
08:32:38.341,,,,,,,,,95.81028,,,,,
08:32:38.488,,,,,8,,,,,,,,,
08:32:38.491,,,,,,,23.91,,,,,,,
08:32:38.683,34760000,,,,,,,,,,,,,
08:32:38.815,,,,,,6,,,,,,,,
08:32:39.468,,,,,,,,0,,,,,,
08:32:39.469,,,,,,,,,,,,7.807347,,
08:32:39.613,,,,,,,,,,,,,14.117647,
08:32:40.119,,,,,,,,,,,,,,120
08:32:40.122,,,,3077,,,,,,,,,,
08:32:40.123,,,,,,,,,,1.0693878,,,,
08:32:40.211,,,,,,,,,,,8.235294,,,
08:32:40.214,,,36.6,,,,,,,,,,,
08:32:40.217,,2.5809712,,,,,,,,,,,,
08:32:40.218,,,,,,,,,95.84325,,,,,
08:32:40.344,,,,,9,,,,,,,,,
08:32:40.346,,,,,,,3.93,,,,,,,
08:32:40.491,30309998,,,,,,,,,,,,,
08:32:40.638,,,,,,6,,,,,,,,
08:32:41.295,,,,,,,,0,,,,,,
08:32:41.296,,,,,,,,,,,,1.2832654,,
08:32:41.446,,,,,,,,,,,,,13.333333,
08:32:41.949,,,,,,,,,,,,,,112
08:32:42.089,,,,2833,,,,,,,,,,
08:32:42.097,,,,,,,,,,0.9650145,,,,
08:32:42.223,,,,,,,,,,,7.0588236,,,
08:32:42.230,,2.581575,36.7,,,,,,,,,,,
08:32:42.231,,,,,,,,,95.86683,,,,,
08:32:42.393,,,,,9,,,,,,,,,
08:32:42.397,,,,,,,3.31,,,,,,,
08:32:42.529,29539998,,,,,,,,,,,,,
08:32:42.670,,,,,,6,,,,,,,,
08:32:43.314,,,,,,,,0,,,,,,
08:32:43.315,,,,,,,,,,,,1.0808163,,
08:32:43.468,,,,,,,,,,,,,11.764706,
08:32:43.972,,,,,,,,,,,,,,102
08:32:44.101,,,,2568,,,,,,,,,,
08:32:44.105,,,,,,,,,,0.88675475,,,,
08:32:44.445,,,,,,,,,,,7.45098,,,
08:32:44.446,,,36.8,,,,,,,,,,,
08:32:44.449,,2.582133,,,,,,,,,,,,
08:32:44.451,,,,,,,,,95.87671,,,,,
08:32:45.083,,,,,0,,,,,,,,,
08:32:45.092,,,,,,,2.77,,,,,,,
08:32:45.240,29859998,,,,,,,,,,,,,
08:32:45.361,,,,,,6,,,,,,,,
08:32:46.037,,,,,,,,0,,,,,,
08:32:46.041,,,,,,,,,,,,0.9044898,,
08:32:46.178,,,,,,,,,,,,,12.54902,
08:32:47.089,,,,,,,,,,,,,,96
08:32:47.223,,,,2490,,,,,,,,,,
08:32:47.231,,,,,,,,,,1.3843538,,,,
08:32:47.362,,,,,,,,,,,63.92157,,,
08:32:47.368,,,36.8,,,,,,,,,,,
08:32:47.369,,2.5832114,,,,,,,,,,,,
08:32:47.371,,,,,,,,,95.87697,,,,,
08:32:47.510,,,,,9,,,,,,,,,
08:32:47.511,,,,,,,4.07,,,,,,,
08:32:47.872,34840000,,,,,,,,,,,,,
08:32:47.980,,,,,,6,,,,,,,,
08:32:48.618,,,,,,,,0,,,,,,
08:32:48.621,,,,,,,,,,,,1.3289796,,
08:32:48.770,,,,,,,,,,,,,12.54902,
08:32:49.279,,,,,,,,,,,,,,98
08:32:49.280,,,,2546,,,,,,9.86589,,,,
08:32:49.551,,,,,,,,,,,48.235294,,,
08:32:49.553,,,36.9,,,,,,,,,,,
08:32:49.557,,2.589085,,,,,,,,,,,,
08:32:49.559,,,,,,,,,95.880295,,,,,
08:32:49.726,,,,,9,,,,,,,,,
08:32:49.729,,,,,,,29.61,,,,,,,
08:32:49.865,34770000,,,,,,,,,,,,,
08:32:50.006,,,,,,6,,,,,,,,
08:32:50.642,,,,,,,,0,,,,,,
08:32:50.643,,,,,,,,,,,,9.668571,,
08:32:50.779,,,,,,,,,,,,,12.54902,
08:32:51.265,,,,2637,,,,,,,,,,102
08:32:51.266,,,,,,,,,,13.739897,,,,
08:32:51.398,,,,,,,,,,,93.72549,,,
08:32:51.401,,,37,,,,,,,,,,,
08:32:51.402,,2.5962756,,,,,,,,,,,,
08:32:51.405,,,,,,,,,95.888435,,,,,
08:32:51.544,,,,,9,,,,,,,,,
08:32:51.547,,,,,,,42.92,,,,,,,
08:32:51.703,35100000,,,,,,,,,,,,,
08:32:51.892,,,,,,6,,,,,,,,
08:32:52.522,,,,,,,,0,,,,,,
08:32:52.524,,,,,,,,,,,,14.014694,,
08:32:52.658,,,,,,,,,,,,,10.196078,
08:32:53.146,,,,,,,,,,,,,,106
08:32:53.147,,,,2754,,,,,,14.576819,,,,
08:32:53.245,,,,,,,,,,,100,,,
08:32:53.248,,,37,,,,,,,,,,,
08:32:53.251,,2.604203,,,,,,,,,,,,
08:32:53.254,,,,,,,,,95.9019,,,,,
08:32:53.405,,,,,9,,,,,,,,,
08:32:53.407,,,,,,,47.32,,,,,,,
08:32:53.558,35020000,,,,,,,,,,,,,
08:32:53.702,,,,,,6,,,,,,,,
08:32:54.337,,,,,,,,0,,,,,,
08:32:54.339,,,,,,,,,,,,15.451428,,
08:32:54.500,,,,,,,,,,,,,9.411765,
08:32:55.019,,,,,,,,,,,,,,112
08:32:55.158,,,,2896,,,,,,,,,,
08:32:55.162,,,,,,,,,,15.145773,,,,
08:32:55.702,,,,,,,,,,,100,,,
08:32:55.706,,,37.1,,,,,,,,,,,
08:32:55.711,,2.61579,,,,,,,,,,,,
08:32:55.712,,,,,,,,,95.93033,,,,,
08:32:55.885,,,,,9,,,,,,,,,
08:32:55.892,,,,,,,51.95,,,,,,,
08:32:56.011,35560000,,,,,,,,,,,,,
08:32:56.356,,,,,,6,,,,,,,,
08:32:56.993,,,,,,,,0,,,,,,
08:32:56.995,,,,,,,,,,,,16.963266,,
08:32:57.131,,,,,,,,,,,,,10.196078,
08:32:57.707,,,,,,,,,,,,,,115
08:32:57.847,,,,2966,,,,,,,,,,
08:32:57.862,,,,,,,,,,10.897604,,,,
08:32:58.012,,,,,,,,,,,38.82353,,,
08:32:58.020,,,37.2,,,,,,,,,,,
08:32:58.030,,2.623845,,,,,,,,,,,,
08:32:58.032,,,,,,,,,95.96203,,,,,
08:32:58.176,,,,,9,,,,,,,,,
08:32:58.179,,,,,,,38.38,,,,,,,
08:32:58.307,35190000,,,,,,,,,,,,,
08:32:58.458,,,,,,6,,,,,,,,
08:32:59.127,,,,,,,,0,,,,,,
08:32:59.128,,,,,,,,,,,,12.532245,,
08:32:59.280,,,,,,,,,,,,,10.588235,
08:32:59.787,,,,2977,,,,,,,,,,115
08:32:59.788,,,,,,,,,,12.794322,,,,
08:33:00.050,,,,,,,,,,,100,,,
08:33:00.053,,,37.2,,,,,,,,,,,
08:33:00.061,,2.6321583,,,,,,,,,,,,
08:33:00.062,,,,,,,,,95.98976,,,,,
08:33:00.197,,,,,9,,,,,,,,,
08:33:00.198,,,,,,,45.06,,,,,,,
08:33:00.334,34300000,,,,,,,,,,,,,
08:33:00.471,,,,,,6,,,,,,,,
08:33:01.114,,,,,,,,0,,,,14.71347,,
08:33:01.267,,,,,,,,,,,,,10.588235,
08:33:01.736,,,,,,,,,,,,,,120
08:33:01.870,,,,3115,,,,,,,,,,
08:33:01.874,,,,,,,,,,14.764625,,,,
08:33:02.016,,,,,,,,,,,100,,,
08:33:02.019,,,37.3,,,,,,,,,,,
08:33:02.024,,2.641824,,,,,,,,,,,,
08:33:02.027,,,,,,,,,96.023445,,,,,
08:33:02.152,,,,,9,,,,,,,,,
08:33:02.155,,,,,,,54.26,,,,,,,
08:33:02.317,35320000,,,,,,,,,,,,,
08:33:02.465,,,,,,6,,,,,,,,
08:33:03.097,,,,,,,,0,,,,,,
08:33:03.098,,,,,,,,,,,,17.71755,,
08:33:03.251,,,,,,,,,,,,,11.372549,
08:33:03.745,,,,,,,,,,,,,,125
08:33:03.746,,,,3232,,,,,,15.456653,,,,
08:33:03.859,,,,,,,,,,,100,,,
08:33:03.872,,,37.4,,,,,,,,,,,
08:33:03.873,,2.6517258,,,,,,,,,,,,
08:33:03.874,,,,,,,,,96.06163,,,,,
08:33:04.001,,,,,9,,,,,,,,,
08:33:04.002,,,,,,,59.17,,,,,,,
08:33:04.338,35410000,,,,,,,,,,,,,
08:33:04.682,,,,,,6,,,,,,,,
08:33:05.327,,,,,,,,0,,,,,,
08:33:05.328,,,,,,,,,,,,19.320816,,
08:33:05.475,,,,,,,,,,,,,11.764706,
08:33:06.058,,,,,,,,,,,,,,124
08:33:06.187,,,,3190,,,,,,,,,,
08:33:06.193,,,,,,,,,,2.3015141,,,,
08:33:06.328,,,,,,,,,,,18.82353,,,
08:33:06.330,,,37.4,,,,,,,,,,,
08:33:06.334,,2.6536815,,,,,,,,,,,,
08:33:06.335,,,,,,,,,96.110756,,,,,
08:33:06.461,,,,,9,,,,,,,,,
08:33:06.463,,,,,,,8.74,,,,,,,
08:33:06.610,26159998,,,,,,,,,,,,,
08:33:06.757,,,,,,6,,,,,,,,
08:33:07.415,,,,,,,,0,,,,,,
08:33:07.418,,,,,,,,,,,,2.8538775,,
08:33:07.565,,,,,,,,,,,,,12.156863,
08:33:08.379,,,,,,,,,,,,,,122
08:33:08.519,,,,3143,,,,,,,,,,
08:33:08.525,,,,,,,,,,5.719639,,,,
08:33:08.669,,,,,,,,,,,42.35294,,,
08:33:08.672,,,37.5,,,,,,,,,,,
08:33:08.677,,2.6582232,,,,,,,,,,,,
08:33:08.681,,,,,,,,,96.15401,,,,,
08:33:09.069,,,,,9,,,,,,,,,
08:33:09.075,,,,,,,21.37,,,,,,,
08:33:09.223,35320000,,,,,,,,,,,,,
08:33:09.540,,,,,,6,,,,,,,,
08:33:10.186,,,,,,,,0,,,,,,
08:33:10.190,,,,,,,,,,,,6.9779596,,
08:33:10.520,,,,,,,,,,,,,12.941176,
08:33:10.994,,,,,,,,,,,,,,122
08:33:10.997,,,,3132,,,,,,,,,,
08:33:10.998,,,,,,,,,,6.7420545,,,,
08:33:11.085,,,,,,,,,,,49.019608,,,
08:33:11.088,,,37.6,,,,,,,,,,,
08:33:11.090,,2.6637387,,,,,,,,,,,,
08:33:11.092,,,,,,,,,96.19831,,,,,
08:33:11.422,,,,,9,,,,,,,,,
08:33:11.424,,,,,,,25.19,,,,,,,
08:33:11.561,35410000,,,,,,,,,,,,,
08:33:11.702,,,,,,6,,,,,,,,
08:33:12.346,,,,,,,,0,,,,,,
08:33:12.349,,,,,,,,,,,,8.2253065,,
08:33:12.488,,,,,,,,,,,,,13.333333,
08:33:12.960,,,,3129,,,,,,,,,,122
08:33:12.961,,,,,,,,,,5.548343,,,,
08:33:13.036,,,,,,,,,,,40.39216,,,
08:33:13.041,,,37.7,,,,,,,,,,,
08:33:13.045,,2.6674128,,,,,,,,,,,,
08:33:13.050,,,,,,,,,96.23412,,,,,
08:33:13.227,,,,,9,,,,,,,,,
08:33:13.231,,,,,,,20.73,,,,,,,
08:33:13.371,35170000,,,,,,,,,,,,,
08:33:13.532,,,,,,6,,,,,,,,
08:33:14.162,,,,,,,,0,,,,,,
08:33:14.165,,,,,,,,,,,,6.768979,,
08:33:14.301,,,,,,,,,,,,,13.333333,
08:33:14.798,,,,,,,,,,,,,,121
08:33:14.799,,,,3122,,,,,,6.185192,,,,
08:33:14.871,,,37.7,,,,,,,,46.27451,,,
08:33:14.872,,2.671207,,,,,,,96.26613,,,,,
08:33:15.012,,,,,9,,,,,,,,,
08:33:15.015,,,,,,,22.92,,,,,,,
08:33:15.162,35180000,,,,,,,,,,,,,
08:33:15.291,,,,,,6,,,,,,,,
08:33:15.940,,,,,,,,0,,,,,,
08:33:15.943,,,,,,,,,,,,7.484082,,
08:33:16.088,,,,,,,,,,,,,13.333333,
08:33:16.551,,,,,,,,,,,,,,121
08:33:16.553,,,,3123,,,,,,,,,,
08:33:16.554,,,,,,,,,,6.4010797,,,,
08:33:16.698,,,,,,,,,,,47.45098,,,
08:33:16.702,,,37.8,,,,,,,,,,,
08:33:16.709,,2.6751568,,,,,,,,,,,,
08:33:16.710,,,,,,,,,96.29831,,,,,
08:33:16.864,,,,,9,,,,,,,,,
08:33:16.866,,,,,,,23.72,,,,,,,
08:33:17.020,35230000,,,,,,,,,,,,,
08:33:17.139,,,,,,6,,,,,,,,
08:33:17.782,,,,,,,,0,,,,,,
08:33:17.783,,,,,,,,,,,,7.745306,,
08:33:17.925,,,,,,,,,,,,,13.333333,
08:33:18.698,,,,,,,,,,,,,,121
08:33:18.870,,,,3128,,,,,,,,,,
08:33:18.874,,,,,,,,,,6.2202725,,,,
08:33:18.999,,,,,,,,,,,45.882355,,,
08:33:19.020,,,37.9,,,,,,,,,,,
08:33:19.021,,2.679972,,,,,,,,,,,,
08:33:19.029,,,,,,,,,96.33861,,,,,
08:33:19.151,,,,,9,,,,,,,,,
08:33:19.152,,,,,,,23.05,,,,,,,
08:33:19.296,34900000,,,,,,,,,,,,,
08:33:19.662,,,,,,6,,,,,,,,
08:33:20.311,,,,,,,,0,,,,,,
08:33:20.314,,,,,,,,,,,,7.52653,,
08:33:20.657,,,,,,,,,,,,,13.333333,
08:33:21.159,,,,,,,,,,,,,,121
08:33:21.615,,,,0,,,,,,,,,,
08:33:21.621,,,,,,,,,,6.055659,,,,
08:33:21.779,,,,,,,,,,,43.52941,,,
08:33:21.782,,,38,,,,,,,,,,,
08:33:21.786,,2.6856203,,,,,,,,,,,,
08:33:21.788,,,,,,,,,96.38677,,,,,
08:33:22.145,,,,,9,,,,,,,,,
08:33:22.146,,,,,,,22.44,,,,,,,
08:33:22.309,35330000,,,,,,,,,,,,,
08:33:22.460,,,,,,6,,,,,,,,
08:33:23.111,,,,,,,,0,,,,,,
08:33:23.113,,,,,,,,,,,,7.327347,,
08:33:23.253,,,,,,,,,,,,,13.725491,
08:33:24.053,,,,,,,,,,,,,,122
08:33:24.193,,,,3139,,,,,,,,,,
08:33:24.196,,,,,,,,,,0,,,,
08:33:24.329,,,,,,,,,,,40,,,
08:33:24.332,,,38,,,,,,,,,,,
08:33:24.337,,2.6856203,,,,,,,,,,,,
08:33:24.341,,,,,,,,,96.432816,,,,,
08:33:24.488,,,,,9,,,,,,,,,
08:33:24.489,,,,,,,0,,,,,,,
08:33:24.644,34770000,,,,,,,,,,,,,
08:33:24.787,,,,,,6,,,,,,,,
08:33:25.423,,,,,,,,0,,,,,,
08:33:25.424,,,,,,,,,,,,0,,
08:33:25.589,,,,,,,,,,,,,13.333333,
08:33:26.071,,,,,,,,,,,,,,122
08:33:26.075,,,,3132,,,,,,,,,,
08:33:26.076,,,,,,,,,,5.6848445,,,,
08:33:26.500,,,,,,,,,,,40.39216,,,
08:33:26.503,,,38.1,,,,,,,,,,,
08:33:26.508,,2.689801,,,,,,,,,,,,
08:33:26.511,,,,,,,,,96.471825,,,,,
08:33:26.639,,,,,9,,,,,,,,,
08:33:26.643,,,,,,,21.24,,,,,,,
08:33:26.824,35250000,,,,,,,,,,,,,
08:33:26.987,,,,,,6,,,,,,,,
08:33:27.617,,,,,,,,0,,,,,,
08:33:27.620,,,,,,,,,,,,6.9355106,,
08:33:27.758,,,,,,,,,,,,,13.333333,
08:33:28.251,,,,3142,,,,,,,,,,122
08:33:28.252,,,,,,,,,,7.4807634,,,,
08:33:28.325,,,,,,,,,,,54.901962,,,
08:33:28.326,,,38.2,,,,,,,,,,,
08:33:28.330,,2.6944249,,,,,,,,,,,,
08:33:28.331,,,,,,,,,96.5045,,,,,
08:33:28.458,,,,,9,,,,,,,,,
08:33:28.461,,,,,,,27.95,,,,,,,
08:33:28.836,35230000,,,,,,,,,,,,,
08:33:29.106,,,,,,6,,,,,,,,
08:33:29.910,,,,,,,,0,,,,,,
08:33:29.911,,,,,,,,,,,,9.126532,,
08:33:30.048,,,,,,,,,,,,,12.941176,
08:33:30.556,,,,,,,,,,,,,,123
08:33:30.559,,,,3173,,,,,,,,,,
08:33:30.560,,,,,,,,,,7.786295,,,,
08:33:30.805,,,,,,,,,,,55.686275,,,
08:33:30.819,,,38.3,,,,,,,,,,,
08:33:30.822,,2.7010252,,,,,,,,,,,,
08:33:30.824,,,,,,,,,96.55061,,,,,
08:33:30.955,,,,,9,,,,,,,,,
08:33:30.956,,,,,,,29.33,,,,,,,
08:33:31.090,34780000,,,,,,,,,,,,,
08:33:31.225,,,,,,6,,,,,,,,
08:33:31.898,,,,,,,,0,,,,,,
08:33:31.900,,,,,,,,,,,,9.577143,,
08:33:32.030,,,,,,,,,,,,,12.941176,
08:33:32.535,,,,,,,,,,,,,,123
08:33:32.907,,,,3158,,,,,,,,,,
08:33:32.910,,,,,,,,,,4.5289526,,,,
08:33:33.058,,,,,,,,,,,47.45098,,,
08:33:33.060,,,38.3,,,,,,,,,,,
08:33:33.063,,2.7045102,,,,,,,,,,,,
08:33:33.066,,,,,,,,,96.59227,,,,,
08:33:33.216,,,,,9,,,,,,,,,
08:33:33.217,,,,,,,17.06,,,,,,,
08:33:33.352,34420000,,,,,,,,,,,,,
08:33:33.879,,,,,,6,,,,,,,,
08:33:34.537,,,,,,,,0,,,,,,
08:33:34.540,,,,,,,,,,,,5.570612,,
08:33:34.865,,,,,,,,,,,,,12.941176,
08:33:35.360,,,,3183,,,,,,,,,,123
08:33:35.362,,,,,,,,,,6.9314747,,,,
08:33:35.435,,,,,,,,,,,45.490196,,,
08:33:35.437,,,38.4,,,,,,,,,,,
08:33:35.441,,2.710142,,,,,,,,,,,,
08:33:35.442,,,,,,,,,96.63614,,,,,
08:33:35.598,,,,,9,,,,,,,,,
08:33:35.599,,,,,,,26.11,,,,,,,
08:33:35.932,34980000,,,,,,,,,,,,,
08:33:36.069,,,,,,6,,,,,,,,
08:33:36.730,,,,,,,,0,,,,,,
08:33:36.731,,,,,,,,,,,,8.525714,,
08:33:36.875,,,,,,,,,,,,,12.941176,
08:33:37.363,,,,,,,,,,,,,,123
08:33:37.364,,,,3153,,,,,,,,,,
08:33:37.365,,,,,,,,,,4.844865,,,,
08:33:37.467,,,,,,,,,,,36.07843,,,
08:33:37.469,,,38.5,,,,,,,,,,,
08:33:37.472,,2.7135055,,,,,,,,,,,,
08:33:37.473,,,,,,,,,96.67351,,,,,
08:33:37.608,,,,,9,,,,,,,,,
08:33:37.609,,,,,,,18.25,,,,,,,
08:33:37.759,34850000,,,,,,,,,,,,,
08:33:37.887,,,,,,6,,,,,,,,
08:33:38.547,,,,,,,,0,,,,,,
08:33:38.549,,,,,,,,,,,,5.9591837,,
08:33:38.675,,,,,,,,,,,,,12.941176,
08:33:39.599,,,,,,,,,,,,,,122
08:33:39.727,,,,3136,,,,,,,,,,
08:33:39.893,,,,,,,,,,0,,,,
08:33:40.042,,,,,,,,,,,41.568626,,,
08:33:40.044,,,38.6,,,,,,,,,,,
08:33:40.047,,2.7135055,,,,,,,,,,,,
08:33:40.049,,,,,,,,,96.71894,,,,,
08:33:40.204,,,,,9,,,,,,,,,
08:33:40.205,,,,,,,0,,,,,,,
08:33:40.622,35260000,,,,,,,,,,,,,
08:33:40.763,,,,,,6,,,,,,,,
08:33:41.420,,,,,,,,0,,,,,,
08:33:41.421,,,,,,,,,,,,0,,
08:33:41.767,,,,,,,,,,,,,12.941176,
08:33:42.274,,,,3131,,,,,,5.861359,,,,121
08:33:42.337,,,,,,,,,,,43.137257,,,
08:33:42.339,,,38.7,,,,,,,,,,,
08:33:42.341,,2.718025,,,,,,,,,,,,
08:33:42.344,,,,,,,,,96.75766,,,,,
08:33:42.494,,,,,9,,,,,,,,,
08:33:42.496,,,,,,,21.72,,,,,,,
08:33:42.655,35130000,,,,,,,,,,,,,
08:33:42.793,,,,,,6,,,,,,,,
08:33:43.444,,,,,,,,0,,,,,,
08:33:43.446,,,,,,,,,,,,7.0922446,,
08:33:43.577,,,,,,,,,,,,,12.941176,
08:33:44.086,,,,,,,,,,,,,,121
08:33:44.088,,,,3121,,,,,,6.020577,,,,
08:33:44.138,,,,,,,,,,,45.098038,,,
08:33:44.140,,,38.7,,,,,,,,,,,
08:33:44.145,,2.7216713,,,,,,,,,,,,
08:33:44.149,,,,,,,,,96.78807,,,,,
08:33:44.303,,,,,9,,,,,,,,,
08:33:44.305,,,,,,,22.31,,,,,,,
08:33:44.454,34620000,,,,,,,,,,,,,
08:33:44.609,,,,,,6,,,,,,,,
08:33:45.256,,,,,,,,0,,,,,,
08:33:45.258,,,,,,,,,,,,7.284898,,
08:33:45.406,,,,,,,,,,,,,12.941176,
08:33:45.880,,,,3121,,,,,,6.1690006,,,,121
08:33:45.990,,,,,,,,,,,45.098038,,,
08:33:46.001,,,38.8,,,,,,,,,,,
08:33:46.002,,2.7255113,,,,,,,,,,,,
08:33:46.003,,,,,,,,,96.8191,,,,,
08:33:46.188,,,,,9,,,,,,,,,
08:33:46.194,,,,,,,22.86,,,,,,,
08:33:46.320,35140000,,,,,,,,,,,,,
08:33:46.462,,,,,,6,,,,,,,,
08:33:47.099,,,,,,,,0,,,,,,
08:33:47.102,,,,,,,,,,,,7.4644904,,
08:33:47.298,,,,,,,,,,,,,12.941176,
08:33:47.767,,,,,,,,,,,,,,121
08:33:48.173,,,,3101,,,,,,,,,,
08:33:48.178,,,,,,,,,,6.2067804,,,,
08:33:48.332,,,,,,,,,,,8.627451,,,
08:33:48.335,,,38.9,,,,,,,,,,,
08:33:48.339,,2.7304013,,,,,,,,,,,,
08:33:48.340,,,,,,,,,96.85832,,,,,
08:33:48.488,,,,,9,,,,,,,,,
08:33:48.489,,,,,,,23,,,,,,,
08:33:48.638,30429998,,,,,,,,,,,,,
08:33:48.767,,,,,,6,,,,,,,,
08:33:49.408,,,,,,,,0,,,,,,
08:33:49.409,,,,,,,,,,,,7.5102043,,
08:33:49.575,,,,,,,,,,,,,12.941176,
08:33:50.077,,,,,,,,,,,,,,117
08:33:50.310,,,,3006,,,,,,,,,,
08:33:50.314,,,,,,,,,,0.90702957,,,,
08:33:50.474,,,,,,,,,,,7.45098,,,
08:33:50.477,,,38.9,,,,,,,,,,,
08:33:50.479,,2.731032,,,,,,,,,,,,
08:33:50.480,,,,,,,,,96.88813,,,,,
08:33:50.599,,,,,9,,,,,,,,,
08:33:50.600,,,,,,,3.25,,,,,,,
08:33:50.758,24709998,,,,,,,,,,,,,
08:33:50.900,,,,,,6,,,,,,,,
08:33:51.558,,,,,,,,0,,,,,,
08:33:51.560,,,,,,,,,,,,1.0612246,,
08:33:51.689,,,,,,,,,,,,,13.333333,
08:33:52.180,,,,3029,,,,,,11.992326,,,,117
08:33:52.344,,,,,,,,,,,89.803925,,,
08:33:52.351,,,39,,,,,,,,,,,
08:33:52.352,,2.738328,,,,,,,,,,,,
08:33:52.353,,,,,,,,,96.91411,,,,,
08:33:52.484,,,,,9,,,,,,,,,
08:33:52.485,,,,,,,42.97,,,,,,,
08:33:52.639,34200000,,,,,,,,,,,,,
08:33:52.779,,,,,,6,,,,,,,,
08:33:53.404,,,,,,,,0,,,,,,
08:33:53.405,,,,,,,,,,,,14.031021,,
08:33:53.740,,,,,,,,,,,,,12.941176,
08:33:54.199,,,,3110,,,,,,9.2653055,,,,120
08:33:54.503,,,,,,,,,,,61.17647,,,
08:33:54.506,,,39.1,,,,,,,,,,,
08:33:54.510,,2.7449958,,,,,,,,,,,,
