time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit
08:11:13.290,,,,,,,,,,,63.92157,,,
08:11:13.292,,,1.3,,,,,,,,,,,
08:11:13.295,,0.07601504,,,,,,,,,,,,
08:11:13.297,,,,,,,,,51.563816,,,,,
08:11:13.432,,,,,19,,,,,,,,,
08:11:13.434,,,,,,,21.96,,,,,,,
08:11:13.572,34710000,,,,,,,,,,,,,
08:11:13.720,,,,,,6,,,,,,,,
08:11:14.371,,,,,,,,0,,,,,,
08:11:14.373,,,,,,,,,,,,7.170612,,
08:11:14.521,,,,,,,,,,,,,7.45098,
08:11:15.031,,,,,,,,,,,,,,29
08:11:15.032,,,,2087,,,,,,25.559464,,,,
08:11:15.076,,,,,,,,,,,83.13725,,,
08:11:15.079,,,1.3,,,,,,,,,,,
08:11:15.083,,0.07969439,,,,,,,,,,,,
08:11:15.084,,,,,,,,,51.120514,,,,,
08:11:15.224,,,,,19,,,,,,,,,
08:11:15.226,,,,,,,22.7,,,,,,,
08:11:15.399,34690000,,,,,,,,,,,,,
08:11:15.562,,,,,,6,,,,,,,,
08:11:16.217,,,,,,,,0,,,,,,
08:11:16.218,,,,,,,,,,,,7.412245,,
08:11:16.356,,,,,,,,,,,,,7.45098,
08:11:16.856,,,,2392,,,,,,4.80239,,,,41
08:11:16.962,,,,,,,,,,,64.70588,,,
08:11:16.965,,,1.3,,,,,,,,,,,
08:11:16.968,,0.08072592,,,,,,,,,,,,
08:11:16.970,,,,,,,,,50.914925,,,,,
08:11:17.104,,,,,19,,,,,,,,,
08:11:17.106,,,,,,,6.03,,,,,,,
08:11:17.245,34800000,,,,,,,,,,,,,
08:11:17.391,,,,,,6,,,,,,,,
08:11:18.059,,,,,,,,0,,,,,,
08:11:18.060,,,,,,,,,,,,1.9689798,,
08:11:18.192,,,,,,,,,,,,,7.8431373,
08:11:18.650,,,,2236,,,,,,21.744274,,,,49
08:11:18.747,,,,,,,,,,,13.333333,,,
08:11:18.749,,,1.3,,,,,,,,,,,
08:11:18.751,,0.08600295,,,,,,,,,,,,
08:11:18.755,,,,,,,,,50.878845,,,,,
08:11:18.891,,,,,18,,,,,,,,,
08:11:18.895,,,,,,,32.63,,,,,,,
08:11:19.035,35480000,,,,,,,,,,,,,
08:11:19.189,,,,,,6,,,,,,,,
08:11:19.832,,,,,,,,0,,,,,,
08:11:19.833,,,,,,,,,,,,10.654695,,
08:11:19.992,,,,,,,,,,,,,7.0588236,
08:11:20.573,,,,,,,,,,,,,,54
08:11:20.893,,,,1791,,,,,,,,,,
08:11:20.896,,,,,,,,,,14.37944,,,,
08:11:21.046,,,,,,,,,,,31.37255,,,
08:11:21.049,,,1.4,,,,,,,,,,,
08:11:21.052,,0.090963855,,,,,,,,,,,,
08:11:21.053,,,,,,,,,50.95291,,,,,
08:11:21.201,,,,,17,,,,,,,,,
08:11:21.202,,,,,,,23.78,,,,,,,
08:11:21.559,33149998,,,,,,,,,,,,,
08:11:21.687,,,,,,6,,,,,,,,
08:11:22.324,,,,,,,,0,,,,,,
08:11:22.325,,,,,,,,,,,,7.764898,,
08:11:22.468,,,,,,,,,,,,,5.882353,
08:11:22.954,,,,1671,,,,,,,,,,52
08:11:22.956,,,,,,,,,,1.1742543,,,,
08:11:23.016,,,,,,,,,,,5.490196,,,
08:11:23.020,,,1.4,,,,,,,,,,,
08:11:23.021,,0.09129799,,,,,,,,,,,,
08:11:23.022,,,,,,,,,50.97377,,,,,
08:11:23.163,,,,,18,,,,,,,,,
08:11:23.164,,,,,,,1.87,,,,,,,
08:11:23.504,29389998,,,,,,,,,,,,,
08:11:23.639,,,,,,6,,,,,,,,
08:11:24.300,,,,,,,,0,,,,,,
08:11:24.302,,,,,,,,,,,,0.6106123,,
08:11:24.456,,,,,,,,,,,,,6.27451,
08:11:24.910,,,,1742,,,,,,,,,,53
08:11:24.913,,,,,,,,,,12.691567,,,,
08:11:25.045,,,,,,,,,,,72.15686,,,
08:11:25.047,,,1.4,,,,,,,,,,,
08:11:25.050,,0.095087275,,,,,,,,,,,,
08:11:25.051,,,,,,,,,51.014473,,,,,
08:11:25.182,,,,,17,,20.6,,,,,,,
08:11:25.341,34510000,,,,,,,,,,,,,
08:11:25.470,,,,,,6,,,,,,,,
08:11:26.102,,,,,,,,0,,,,,,
08:11:26.103,,,,,,,,,,,,6.726531,,
08:11:26.238,,,,,,,,,,,,,5.882353,
08:11:26.702,,,,1908,,,,,,,,,,58
08:11:26.704,,,,,,,,,,15.797325,,,,
08:11:26.807,,,,,,,,,,,87.05882,,,
08:11:26.809,,,1.5,,,,,,,,,,,
08:11:26.812,,0.09957433,,,,,,,,,,,,
08:11:26.814,,,,,,,,,51.1344,,,,,
08:11:26.953,,,,,17,,,,,,,,,
08:11:26.954,,,,,,,28.06,,,,,,,
08:11:27.085,34400000,,,,,,,,,,,,,
08:11:27.422,,,,,,6,,,,,,,,
08:11:28.064,,,,,,,,0,,,,,,
08:11:28.066,,,,,,,,,,,,9.162449,,
08:11:28.198,,,,,,,,,,,,,5.882353,
08:11:28.654,,,,2009,,,,,,13.269992,,,,61
08:11:29.190,,,,,,,,,,,64.31373,,,
08:11:29.193,,,1.5,,,,,,,,,,,
08:11:29.196,,0.10493482,,,,,,,,,,,,
08:11:29.198,,,,,,,,,51.358242,,,,,
08:11:29.340,,,,,17,,,,,,,,,
08:11:29.342,,,,,,,24.79,,,,,,,
08:11:29.501,35230000,,,,,,,,,,,,,
08:11:29.642,,,,,,6,,,,,,,,
08:11:30.304,,,,,,,,0,,,,,,
08:11:30.309,,,,,,,,,,,,8.094695,,
08:11:30.458,,,,,,,,,,,,,8.235294,
08:11:31.213,,,,,,,,,,,,,,66
08:11:31.347,,,,2143,,,,,,,,,,
08:11:31.350,,,,,,,,,,7.6784167,,,,
08:11:31.506,,,,,,,,,,,65.09804,,,
08:11:31.510,,,1.5,,,,,,,,,,,
08:11:31.515,,0.10819648,,,,,,,,,,,,
08:11:31.518,,,,,,,,,51.67455,,,,,
08:11:31.675,,,,,17,,,,,,,,,
08:11:31.677,,,,,,,15.52,,,,,,,
08:11:31.827,35390000,,,,,,,,,,,,,
08:11:31.971,,,,,,6,,,,,,,,
08:11:32.602,,,,,,,,0,,,,,,
08:11:32.604,,,,,,,,,,,,5.067755,,
08:11:33.142,,,,,,,,,,,,,12.156863,
08:11:33.631,,,,2269,,,,,,,,,,70
08:11:33.632,,,,,,,,,,11.064723,,,,
08:11:33.719,,,,,,,,,,,70.196075,,,
08:11:33.721,,,1.6,,,,,,,,,,,
08:11:33.724,,0.112953395,,,,,,,,,,,,
08:11:33.726,,,,,,,,,52.043736,,,,,
08:11:33.881,,,,,16,,,,,,,,,
08:11:33.891,,,,,,,23.72,,,,,,,
08:11:34.014,34520000,,,,,,,,,,,,,
08:11:34.355,,,,,,6,,,,,,,,
08:11:35.024,,,,,,,,0,,,,,,
08:11:35.025,,,,,,,,,,,,7.745306,,
08:11:35.161,,,,,,,,,,,,,13.725491,
08:11:35.633,,,,,,,,,,,,,,74
08:11:35.798,,,,2410,,,,,,,,,,
08:11:35.801,,,,,,,,,,9.667954,,,,
08:11:35.934,,,,,,,,,,,55.686275,,,
08:11:35.937,,,1.6,,,,,,,,,,,
08:11:35.944,,0.117363214,,,,,,,,,,,,
08:11:35.946,,,,,,,,,52.479637,,,,,
08:11:36.096,,,,,15,,,,,,,,,
08:11:36.097,,,,,,,21.91,,,,,,,
08:11:36.233,34660000,,,,,,,,,,,,,
08:11:36.372,,,,,,6,,,,,,,,
08:11:37.012,,,,,,,,0,,,,,,
08:11:37.013,,,,,,,,,,,,7.154286,,
08:11:37.151,,,,,,,,,,,,,14.90196,
08:11:37.607,,,,2518,,,,,,10.601643,,,,77
08:11:37.719,,,,,,,,,,,62.35294,,,
08:11:37.721,,,1.7,,,,,,,,,,,
08:11:37.723,,0.121401764,,,,,,,,,,,,
08:11:37.725,,,,,,,,,52.863632,,,,,
08:11:37.865,,,,,15,,,,,,,,,
08:11:37.870,,,,,,,25,,,,,,,
08:11:38.026,35540000,,,,,,,,,,,,,
08:11:38.160,,,,,,6,,,,,,,,
08:11:38.809,,,,,,,,0,,,,8.163265,,
08:11:39.170,,,,,,,,,,,,,15.686275,
08:11:39.658,,,,,,,,,,,,,,82
08:11:39.659,,,,2677,,,,,,14.646092,,,,
08:11:39.736,,,,,,,,,,,78.82353,,,
08:11:39.739,,,1.7,,,,,,,,,,,
08:11:39.741,,0.12813058,,,,,,,,,,,,
08:11:39.743,,,,,,,,,53.37218,,,,,
08:11:39.872,,,,,15,,,,,,,,,
08:11:39.873,,,,,,,36.78,,,,,,,
08:11:40.030,35580000,,,,,,,,,,,,,
08:11:40.152,,,,,,6,,,,,,,,
08:11:40.792,,,,,,,,0,,,,,,
08:11:40.798,,,,,,,,,,,,12.009795,,
08:11:40.935,,,,,,,,,,,,,16.470589,
08:11:41.935,,,,,,,,,,,,,,84
08:11:42.060,,,,2728,,,,,,,,,,
08:11:42.065,,,,,,,,,,10.596695,,,,
08:11:42.213,,,,,,,,,,,68.62745,,,
08:11:42.216,,,1.8,,,,,,,,,,,
08:11:42.222,,0.13425758,,,,,,,,,,,,
08:11:42.225,,,,,,,,,54.01484,,,,,
08:11:42.358,,,,,15,,27.26,,,,,,,
08:11:42.514,33640000,,,,,,,,,,,,,
08:11:42.678,,,,,,6,,,,,,,,
08:11:43.303,,,,,,,,0,,,,,,
08:11:43.305,,,,,,,,,,,,8.901224,,
08:11:43.445,,,,,,,,,,,,,16.470589,
08:11:43.957,,,,2879,,,,,,,,,,88
08:11:43.958,,,,,,,,,,15.9925785,,,,
08:11:44.014,,,,,,,,,,,92.94118,,,
08:11:44.015,,,1.8,,,,,,,,,,,
08:11:44.019,,0.14129041,,,,,,,,,,,,
08:11:44.020,,,,,,,,,54.525063,,,,,
08:11:44.168,,,,,15,,,,,,,,,
08:11:44.173,,,,,,,43.1,,,,,,,
08:11:44.817,0,,,,,,,,,,,,,
08:11:44.961,,,,,,6,,,,,,,,
08:11:45.592,,,,,,,,0,,,,,,
08:11:45.593,,,,,,,,,,,,14.073469,,
08:11:45.741,,,,,,,,,,,,,16.862745,
08:11:46.521,,,,,,,,,,,,,,92
08:11:46.657,,,,3025,,,,,,,,,,
08:11:46.659,,,,,,,,,,0,,,,
08:11:46.814,,,,,,,,,,,43.92157,,,
08:11:46.816,,,1.9,,,,,,,,,,,
08:11:46.821,,0.14129041,,,,,,,,,,,,
08:11:46.823,,,,,,,,,55.37997,,,,,
08:11:47.178,,,,,14,,,,,,,,,
08:11:47.180,,,,,,,0,,,,,,,
08:11:47.317,32959998,,,,,,,,,,,,,
08:11:47.457,,,,,,6,,,,,,,,
08:11:48.087,,,,,,,,0,,,,0,,
08:11:48.237,,,,,,,,,,,,,16.470589,
08:11:48.717,,,,,,,,,,,,,,94
08:11:48.719,,,,2657,,,,,,0.8406427,,,,
08:11:48.822,,,,,,,,,,,61.568626,,,
08:11:48.827,,,1.9,,,,,,,,,,,
08:11:48.831,,0.1417316,,,,,,,,,,,,
08:11:48.834,,,,,,,,,56.002457,,,,,
08:11:48.961,,,,,15,,,,,,,,,
08:11:48.962,,,,,,,2.42,,,,,,,
08:11:49.104,34270000,,,,,,,,,,,,,
08:11:49.454,,,,,,6,,,,,,,,
08:11:50.083,,,,,,,,0,,,,,,
08:11:50.085,,,,,,,,,,,,0.7902041,,
08:11:50.218,,,,,,,,,,,,,16.470589,
08:11:50.648,,,,,,,,,,,,,,96
08:11:50.673,,,,2498,,,,,,,,,,
08:11:50.679,,,,,,,,,,10.299319,,,,
08:11:50.830,,,,,,,,,,,16.862745,,,
08:11:50.832,,,2,,,,,,,,,,,
08:11:50.841,,0.14724106,,,,,,,,,,,,
08:11:50.842,,,,,,,,,56.636295,,,,,
08:11:51.016,,,,,14,,,,,,,,,
08:11:51.017,,,,,,,30.28,,,,,,,
08:11:51.181,35210000,,,,,,,,,,,,,
08:11:51.309,,,,,,6,,,,,,,,
08:11:51.933,,,,,,,,0,,,,,,
08:11:52.085,,,,,,,,,,,,9.887347,,
08:11:52.354,,,,,,,,,,,,,16.470589,
08:11:52.869,,,,,,,,,,,,,,97
08:11:52.871,,,,2508,,,,,,8.375341,,,,
08:11:52.909,,,,,,,,,,,52.156864,,,
08:11:52.910,,,2,,,,,,,,,,,
08:11:52.915,,0.15193498,,,,,,,,,,,,
08:11:52.916,,,,,,,,,57.287865,,,,,
08:11:53.063,,,,,15,,,,,,,,,
08:11:53.067,,,,,,,24.88,,,,,,,
08:11:53.218,35270000,,,,,,,,,,,,,
08:11:53.375,,,,,,6,,,,,,,,
08:11:54.019,,,,,,,,0,,,,,,
08:11:54.020,,,,,,,,,,,,8.124082,,
08:11:54.149,,,,,,,,,,,,,16.470589,
08:11:54.628,,,,,,,,,,,,,,98
08:11:54.629,,,,2529,,,,,,6.6105795,,,,
08:11:54.753,,,,,,,,,,,47.058823,,,
08:11:54.756,,,2.1,,,,,,,,,,,
08:11:54.758,,0.15525334,,,,,,,,,,,,
08:11:54.761,,,,,,,,,57.86255,,,,,
08:11:54.906,,,,,14,,,,,,,,,
08:11:54.910,,,,,,,19.84,,,,,,,
08:11:55.441,34780000,,,,,,,,,,,,,
08:11:55.970,,,,,,6,,,,,,,,
08:11:56.612,,,,,,,,0,,,,,,
08:11:56.614,,,,,,,,,,,,6.478368,,
08:11:56.749,,,,,,,,,,,,,16.862745,
08:11:57.198,,,,,,,,,,,,,,100
08:11:57.376,,,,2592,,,,,,,,,,
08:11:57.381,,,,,,,,,,8.306939,,,,
08:11:57.524,,,,,,,,,,,52.156864,,,
08:11:57.528,,,2.2,,,,,,,,,,,
08:11:57.534,,0.16165198,,,,,,,,,,,,
08:11:57.535,,,,,,,,,58.738728,,,,,
08:11:57.680,,,,,14,,,,,,,,,
08:11:57.682,,,,,,,25.44,,,,,,,
08:11:58.234,35300000,,,,,,,,,,,,,
08:11:58.392,,,,,,6,,,,,,,,
08:11:59.054,,,,,,,,0,,,,,,
08:11:59.063,,,,,,,,,,,,8.306939,,
08:11:59.213,,,,,,,,,,,,,17.254902,
08:11:59.711,,,,,,,,,,,,,,102
08:11:59.863,,,,2628,,,,,,,,,,
08:11:59.876,,,,,,,,,,7.807923,,,,
08:12:00.015,,,,,,,,,,,34.117645,,,
08:12:00.027,,,2.2,,,,,,,,,,,
08:12:00.032,,0.16716711,,,,,,,,,,,,
08:12:00.036,,,,,,,,,59.53451,,,,,
08:12:00.168,,,,,14,,,,,,,,,
08:12:00.169,,,,,,,24.39,,,,,,,
08:12:00.320,34930000,,,,,,,,,,,,,
08:12:00.658,,,,,,6,,,,,,,,
08:12:01.318,,,,,,,,0,,,,,,
08:12:01.326,,,,,,,,,,,,7.9640813,,
08:12:01.432,,,,,,,,,,,,,17.254902,
08:12:01.924,,,,,,,,,,,,,,101
08:12:02.251,,,,2595,,,,,,,,,,
08:12:02.258,,,,,,,,,,5.8387547,,,,
08:12:02.397,,,,,,,,,,,38.039215,,,
08:12:02.539,,,2.3,,,,,,,,,,,
08:12:02.720,,0.17158343,,,,,,,,,,,,
08:12:02.721,,,,,,,,,60.33842,,,,,
08:12:02.875,,,,,14,,,,,,,,,
08:12:02.876,,,,,,,18.06,,,,,,,
08:12:03.036,34830000,,,,,,,,,,,,,
08:12:03.170,,,,,,6,,,,,,,,
08:12:03.812,,,,,,,,0,,,,,,
08:12:03.813,,,,,,,,,,,,5.8971424,,
08:12:03.939,,,,,,,,,,,,,17.254902,
08:12:04.421,,,,2582,,,,,,,,,,101
08:12:04.422,,,,,,,,,,1.3061225,,,,
08:12:04.523,,,,,,,,,,,9.803922,,,
08:12:04.526,,,2.4,,,,,,,,,,,
08:12:04.530,,0.1722463,,,,,,,,,,,,
08:12:04.533,,,,,,,,,60.862873,,,,,
08:12:04.669,,,,,14,,,,,,,,,
08:12:04.670,,,,,,,4.04,,,,,,,
08:12:04.807,32009998,,,,,,,,,,,,,
08:12:04.956,,,,,,6,,,,,,,,
08:12:05.594,,,,,,,,0,,,,,,
08:12:05.597,,,,,,,,,,,,1.3191837,,
08:12:05.728,,,,,,,,,,,,,17.254902,
08:12:06.208,,,,,,,,,,,,,,98
08:12:06.210,,,,2547,,,,,,3.291962,,,,
08:12:06.317,,,,,,,,,,,57.64706,,,
08:12:06.320,,,2.4,,,,,,,,,,,
08:12:06.326,,0.17385489,,,,,,,61.331398,,,,,
08:12:06.449,,,,,15,,,,,,,,,
08:12:06.450,,,,,,,9.88,,,,,,,
08:12:06.603,29769998,,,,,,,,,,,,,
08:12:06.733,,,,,,6,,,,,,,,
08:12:07.377,,,,,,,,0,,,,,,
08:12:07.378,,,,,,,,,,,,3.2261226,,
08:12:07.513,,,,,,,,,,,,,17.254902,
08:12:08.027,,,,,,,,,,,,,,100
08:12:08.028,,,,2573,,,,,,2.282449,,,,
08:12:08.070,,,,,,,,,,,22.352942,,,
08:12:08.072,,,2.5,,,,,,,,,,,
08:12:08.076,,0.1749657,,,,,,,,,,,,
08:12:08.078,,,,,,,,,61.80177,,,,,
08:12:08.212,,,,,14,,,,,,,,,
08:12:08.213,,,,,,,6.99,,,,,,,
08:12:08.359,35640000,,,,,,,,,,,,,
08:12:08.494,,,,,,6,,,,,,,,
08:12:09.128,,,,,,,,0,,,,,,
08:12:09.130,,,,,,,,,,,,2.282449,,
08:12:09.288,,,,,,,,,,,,,17.254902,
08:12:09.753,,,,,,,,,,,,,,101
08:12:09.755,,,,2605,,,,,,6.999394,,,,
08:12:09.846,,,,,,,,,,,57.2549,,,
08:12:09.847,,,2.5,,,,,,,,,,,
08:12:09.852,,0.17844933,,,,,,,,,,,,
08:12:09.859,,,,,,,,,62.27922,,,,,
08:12:10.011,,,,,14,,,,,,,,,
08:12:10.012,,,,,,,21.65,,,,,,,
08:12:10.153,34970000,,,,,,,,,,,,,
08:12:10.285,,,,,,6,,,,,,,,
08:12:10.927,,,,,,,,0,,,,,,
08:12:10.932,,,,,,,,,,,,7.069388,,
08:12:11.265,,,,,,,,,,,,,16.862745,
08:12:11.743,,,,,,,,,,,,,,102
08:12:11.745,,,,2644,,,,,,5.7911167,,,,
08:12:12.043,,,,,,,,,,,54.509804,,,
08:12:12.056,,,2.6,,,,,,,,,,,
08:12:12.057,,0.1820624,,,,,,,62.870483,,,,,
08:12:12.193,,,,,14,,,,,,,,,
08:12:12.194,,,,,,,18.09,,,,,,,
08:12:12.338,34810000,,,,,,,,,,,,,
08:12:12.478,,,,,,6,,,,,,,,
08:12:13.154,,,,,,,,0,,,,,,
08:12:13.156,,,,,,,,,,,,5.906939,,
08:12:13.280,,,,,,,,,,,,,16.862745,
08:12:13.856,,,,,,,,,,,,,,104
08:12:13.995,,,,2683,,,,,,,,,,
08:12:14.003,,,,,,,,,,6.3642073,,,,
08:12:14.211,,,,,,,,,,,46.666668,,,
08:12:14.214,,,2.6,,,,,,,,,,,
08:12:14.218,,0.18604288,,,,,,,,,,,,
08:12:14.221,,,,,,,,,63.464012,,,,,
08:12:14.348,,,,,13,,,,,,,,,
08:12:14.350,,,,,,,20.27,,,,,,,
08:12:14.497,35230000,,,,,,,,,,,,,
08:12:14.667,,,,,,6,,,,,,,,
08:12:15.304,,,,,,,,0,,,,6.618776,,
08:12:15.463,,,,,,,,,,,,,16.862745,
08:12:15.942,,,,,,,,,,,,,,104
08:12:15.943,,,,2676,,,,,,1.0235479,,,,
08:12:16.062,,,,,,,,,,,9.411765,,,
08:12:16.066,,,2.7,,,,,,,,,,,
08:12:16.071,,0.18659079,,,,,,,,,,,,
08:12:16.073,,,,,,,,,63.958076,,,,,
08:12:16.204,,,,,14,,,,,,,,,
08:12:16.205,,,,,,,3.26,,,,,,,
08:12:16.381,30789998,,,,,,,,,,,,,
08:12:16.517,,,,,,6,,,,,,,,
08:12:17.168,,,,,,,,0,,,,,,
08:12:17.169,,,,,,,,,,,,1.0644898,,
08:12:17.288,,,,,,,,,,,,,17.254902,
08:12:17.988,,,,,,,,,,,,,,104
08:12:18.530,,,,2736,,,,,,,,,,
08:12:18.535,,,,,,,,,,12.627944,,,,
08:12:18.693,,,,,,,,,,,91.76471,,,
08:12:18.696,,,2.8,,,,,,,,,,,
08:12:18.698,,0.1961743,,,,,,,,,,,,
08:12:18.700,,,,,,,,,64.63859,,,,,
08:12:18.826,,,,,13,,,,,,,,,
08:12:18.833,,,,,,,40.22,,,,,,,
08:12:18.971,34520000,,,,,,,,,,,,,
08:12:19.107,,,,,,6,,,,,,,,
08:12:19.742,,,,,,,,0,,,,,,
08:12:19.745,,,,,,,,,,,,13.133062,,
08:12:19.884,,,,,,,,,,,,,14.90196,
08:12:20.381,,,,,,,,,,,,,,109
08:12:20.383,,,,2822,,,,,,9.771953,,,,
08:12:20.448,,,,,,,,,,,71.76471,,,
08:12:20.450,,,2.8,,,,,,,,,,,
08:12:20.453,,0.20136982,,,,,,,,,,,,
08:12:20.456,,,,,,,,,65.13688,,,,,
08:12:20.599,,,,,13,,,,,,,,,
08:12:20.602,,,,,,,32.62,,,,,,,
08:12:20.725,35440000,,,,,,,,,,,,,
08:12:20.892,,,,,,6,,,,,,,,
08:12:21.542,,,,,,,,0,,,,,,
08:12:21.543,,,,,,,,,,,,10.651428,,
08:12:21.670,,,,,,,,,,,,,14.117647,
08:12:22.154,,,,,,,,,,,,,,112
08:12:22.173,,,,2893,,,,,,,,,,
08:12:22.176,,,,,,,,,,11.822157,,,,
08:12:22.288,,,,,,,,,,,92.15686,,,
08:12:22.291,,,2.9,,,,,,,,,,,
08:12:22.295,,0.20814471,,,,,,,,,,,,
08:12:22.296,,,,,,,,,65.682045,,,,,
08:12:22.437,,,,,13,,,,,,,,,
08:12:22.439,,,,,,,40.55,,,,,,,
08:12:22.579,35590000,,,,,,,,,,,,,
08:12:22.720,,,,,,6,,,,,,,,
08:12:23.349,,,,,,,,0,,,,,,
08:12:23.351,,,,,,,,,,,,13.240816,,
08:12:23.489,,,,,,,,,,,,,14.90196,
08:12:24.119,,,,,,,,,,,,,,116
08:12:24.468,,,,3025,,,,,,,,,,
08:12:24.472,,,,,,,,,,13.137227,,,,
08:12:24.644,,,,,,,,,,,83.13725,,,
08:12:24.647,,,3,,,,,,,,,,,
08:12:24.650,,0.21810944,,,,,,,,,,,,
08:12:24.652,,,,,,,,,66.42054,,,,,
08:12:25.005,,,,,12,,,,,,,,,
08:12:25.006,,,,,,,46.67,,,,,,,
08:12:25.141,35500000,,,,,,,,,,,,,
08:12:25.475,,,,,,6,,,,,,,,
08:12:26.129,,,,,,,,0,,,,,,
08:12:26.131,,,,,,,,,,,,15.239183,,
08:12:26.288,,,,,,,,,,,,,15.686275,
08:12:26.813,,,,,,,,,,,,,,119
08:12:26.910,,,,3076,,,,,,,,,,
08:12:26.915,,,,,,,,,,10.487396,,,,
08:12:27.040,,,,,,,,,,,33.72549,,,
08:12:27.045,,,3,,,,,,,,,,,
08:12:27.046,,0.22641559,,,,,,,,,,,,
08:12:27.049,,,,,,,,,67.19348,,,,,
08:12:27.183,,,,,13,,,,,,,,,
08:12:27.185,,,,,,,38.22,,,,,,,
08:12:27.320,35310000,,,,,,,,,,,,,
08:12:27.874,,,,,,6,,,,,,,,
08:12:28.508,,,,,,,,0,,,,12.480001,,
08:12:28.639,,,,,,,,,,,,,16.078432,
08:12:29.076,,,,3109,,,,,,,,,,120
08:12:29.079,,,,,,,,,,8.413606,,,,
08:12:29.208,,,,,,,,,,,56.47059,,,
08:12:29.211,,,3.1,,,,,,,,,,,
08:12:29.213,,0.23249583,,,,,,,,,,,,
08:12:29.215,,,,,,,,,67.886955,,,,,
08:12:29.358,,,,,13,,,,,,,,,
08:12:29.361,,,,,,,30.92,,,,,,,
08:12:29.892,35550000,,,,,,,,,,,,,
08:12:30.222,,,,,,6,,,,,,,,
08:12:30.863,,,,,,,,0,,,,,,
08:12:30.871,,,,,,,,,,,,10.096327,,
08:12:30.998,,,,,,,,,,,,,16.470589,
08:12:31.699,,,,,,,,,,,,,,123
08:12:31.833,,,,3179,,,,,,,,,,
08:12:31.840,,,,,,,,,,7.0642114,,,,
08:12:31.962,,,,,,,,,,,54.509804,,,
08:12:31.965,,,3.2,,,,,,,,,,,
08:12:31.970,,0.23914531,,,,,,,,,,,,
08:12:31.971,,,,,,,,,68.791916,,,,,
08:12:32.104,,,,,12,,,,,,,,,
08:12:32.105,,,,,,,26.61,,,,,,,
08:12:32.260,34860000,,,,,,,,,,,,,
08:12:32.383,,,,,,6,,,,,,,,
08:12:33.026,,,,,,,,0,,,,,,
08:12:33.027,,,,,,,,,,,,8.68898,,
08:12:33.161,,,,,,,,,,,,,16.862745,
08:12:33.636,,,,3185,,,,,,7.446491,,,,123
08:12:33.727,,,,,,,,,,,44.705883,,,
08:12:33.729,,,3.3,,,,,,,,,,,
08:12:33.733,,0.2436333,,,,,,,,,,,,
08:12:33.734,,,,,,,,,69.3557,,,,,
08:12:33.883,,,,,12,,,,,,,,,
08:12:33.886,,,,,,,28.05,,,,,,,
08:12:34.013,35250000,,,,,,,,,,,,,
08:12:34.490,,,,,,6,,,,,,,,
08:12:35.260,,,,,,,,0,,,,,,
08:12:35.262,,,,,,,,,,,,9.1591835,,
08:12:35.403,,,,,,,,,,,,,17.254902,
08:12:35.869,,,,3152,,,,,,,,,,123
08:12:35.870,,,,,,,,,,8.011947,,,,
08:12:35.991,,,,,,,,,,,52.941177,,,
08:12:35.993,,,3.3,,,,,,,,,,,
08:12:35.997,,0.24982806,,,,,,,,,,,,
08:12:36.002,,,,,,,,,70.06171,,,,,
08:12:36.141,,,,,13,,,,,,,,,
08:12:36.142,,,,,,,30.18,,,,,,,
08:12:36.288,34790000,,,,,,,,,,,,,
08:12:36.416,,,,,,6,,,,,,,,
08:12:37.048,,,,,,,,0,,,,,,
08:12:37.049,,,,,,,,,,,,9.854694,,
08:12:37.193,,,,,,,,,,,,,17.254902,
08:12:37.655,,,,,,,,,,,,,,123
08:12:37.656,,,,3157,,,,,,5.3997016,,,,
08:12:37.757,,,,,,,,,,,36.47059,,,
08:12:37.759,,,3.4,,,,,,,,,,,
08:12:37.762,,0.253088,,,,,,,,,,,,
08:12:37.765,,,,,,,,,70.60073,,,,,
08:12:37.919,,,,,13,,,,,,,,,
08:12:37.920,,,,,,,20.34,,,,,,,
08:12:38.064,34850000,,,,,,,,,,,,,
08:12:38.216,,,,,,6,,,,,,,,
08:12:38.850,,,,,,,,0,,,,,,
08:12:38.852,,,,,,,,,,,,6.641633,,
08:12:38.996,,,,,,,,,,,,,17.647058,
08:12:39.459,,,,3152,,,,,,6.3633647,,,,123
08:12:39.569,,,,,,,,,,,42.35294,,,
08:12:39.572,,,3.5,,,,,,,,,,,
08:12:39.575,,0.25702974,,,,,,,,,,,,
08:12:39.577,,,,,,,,,71.1419,,,,,
08:12:39.711,,,,,12,,,,,,,,,
08:12:39.714,,,,,,,23.97,,,,,,,
08:12:39.859,34840000,,,,,,,,,,,,,
08:12:39.997,,,,,,6,,,,,,,,
08:12:40.635,,,,,,,,0,,,,,,
08:12:40.636,,,,,,,,,,,,7.8269386,,
08:12:40.782,,,,,,,,,,,,,17.647058,
08:12:41.286,,,,,,,,,,,,,,123
08:12:41.288,,,,3159,,,,,,6.453625,,,,
08:12:41.358,,,,,,,,,,,49.411766,,,
08:12:41.361,,,3.5,,,,,,,,,,,
08:12:41.364,,0.26097006,,,,,,,,,,,,
